,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Clupea_harengus_juvenile,Clupea_harengus_adult,YearQuarter
15341,NS-IBTS,2006,3,07-09-2006 09:14:00 AM,58.2453,1.4433,112,0.0,824.6879220936756,32
15342,NS-IBTS,2006,3,07-09-2006 09:29:00 AM,57.457,8.5872,54,0.0,0.1417805555755369,32
15343,NS-IBTS,2006,3,07-09-2006 11:28:00 AM,57.4823,8.492,67,0.0,737.5881679379768,32
15344,NS-IBTS,2006,3,07-09-2006 12:35:00 PM,57.8345,1.49,92,0.0,292.16093897214444,32
15345,NS-IBTS,2006,3,07-09-2006 02:46:00 PM,57.506,8.8665,38,0.0,0.0,32
15346,NS-IBTS,2006,3,07-09-2006 05:11:00 PM,57.5247,0.5533,88,0.0,12.76569878092474,32
15356,NS-IBTS,2006,3,08-09-2006 05:21:00 AM,58.0083,-1.1845,106,0.0,5.398437813134526,32
15357,NS-IBTS,2006,3,08-09-2006 05:23:00 AM,57.4393,10.8225,41,1.0789862611770638,3.7131955882375487,32
15358,NS-IBTS,2006,3,08-09-2006 07:18:00 AM,57.5877,11.018,35,9.863398277594875,8.086010904008846,32
15359,NS-IBTS,2006,3,08-09-2006 09:15:00 AM,58.2447,-0.5652,112,0.0,676.8581055755317,32
15360,NS-IBTS,2006,3,08-09-2006 12:24:00 PM,57.911,-0.2895,106,0.0,766.7403632234542,32
15361,NS-IBTS,2006,3,08-09-2006 05:09:00 PM,57.0965,-0.3038,85,0.0,55.408576539418696,32
15386,NS-IBTS,2006,3,11-09-2006 10:46:00 AM,57.401,11.3223,39,4.628541045082655,590.3970032363966,32
15387,NS-IBTS,2006,3,11-09-2006 01:01:00 PM,57.186,11.4443,71,0.0,0.0,32
15407,NS-IBTS,2006,3,13-09-2006 12:26:00 PM,56.3373,12.6028,23,0.3952324102361284,563.7613236700204,32
15408,NS-IBTS,2006,3,13-09-2006 03:13:00 PM,56.5617,12.608,23,0.0,7.29955807822607,32
15417,NS-IBTS,2006,3,14-09-2006 05:33:00 AM,56.3738,12.2582,33,0.0,4.2152774467403935,32
15418,NS-IBTS,2006,3,14-09-2006 09:02:00 AM,56.844,12.2448,37,0.5006555286047698,5.080943036743959,32
15419,NS-IBTS,2006,3,14-09-2006 10:40:00 AM,56.9013,12.2645,26,1.9840001419208055,707.8447911806852,32
15420,NS-IBTS,2006,3,14-09-2006 01:48:00 PM,57.0975,11.8285,56,0.8693507357187055,1168.824128573846,32
15421,NS-IBTS,2006,3,14-09-2006 03:43:00 PM,57.1898,11.6605,74,0.0,6.006904765555561,32
15432,NS-IBTS,2006,3,15-09-2006 05:15:00 AM,57.0195,12.2063,30,0.0,1621.8765534502156,32
15433,NS-IBTS,2006,3,15-09-2006 07:13:00 AM,57.1867,12.0618,28,224.32404334272013,131.62541535404506,32
15434,NS-IBTS,2006,3,15-09-2006 09:33:00 AM,57.3182,11.5757,62,0.0,85.14426371028452,32
15461,NS-IBTS,2006,3,18-09-2006 11:53:00 AM,57.6068,11.095,35,0.3829765887308138,11.287782628020603,32
15462,NS-IBTS,2006,3,18-09-2006 01:05:00 PM,57.652,10.9928,31,7.255348362448174,269.31950315256717,32
15463,NS-IBTS,2006,3,18-09-2006 03:54:00 PM,57.8307,10.573,106,0.0,17.412955006653764,32
15468,NS-IBTS,2006,3,19-09-2006 05:18:00 AM,56.215,10.962,21,10.338979450573419,569.6815007545822,32
15469,NS-IBTS,2006,3,19-09-2006 07:20:00 AM,56.4442,11.0848,18,0.0,219.65107058010656,32
15470,NS-IBTS,2006,3,19-09-2006 10:44:00 AM,56.3515,11.925,31,1.5076938968002565,412.8289856303066,32
15471,NS-IBTS,2006,3,19-09-2006 01:09:00 PM,56.5913,11.824,33,0.0,833.6966824041883,32
15472,NS-IBTS,2006,3,19-09-2006 03:17:00 PM,56.7878,11.8777,45,0.0,778.5354800433876,32
15478,NS-IBTS,2006,3,20-09-2006 06:13:00 AM,57.487,9.1413,23,0.0,0.1316385646125534,32
15479,NS-IBTS,2006,3,20-09-2006 08:08:00 AM,57.5977,9.1335,33,0.0,0.0,32
15480,NS-IBTS,2006,3,20-09-2006 09:45:00 AM,57.584,8.9683,46,0.0,0.0,32
15481,NS-IBTS,2006,3,20-09-2006 12:50:00 PM,57.8707,9.3085,155,0.0,1.3188254250352416,32
15482,NS-IBTS,2006,3,20-09-2006 02:23:00 PM,57.9367,9.3817,219,0.0,0.0,32
15488,NS-IBTS,2006,3,21-09-2006 05:27:00 AM,58.3608,10.8447,132,0.0,0.0,32
15489,NS-IBTS,2006,3,21-09-2006 07:05:00 AM,58.2362,10.8843,155,0.0193495431818666,0.8597017983435434,32
15490,NS-IBTS,2006,3,21-09-2006 09:28:00 AM,58.269,11.3143,38,40.178642532283604,49.75336896027938,32
15491,NS-IBTS,2006,3,21-09-2006 11:36:00 AM,58.1267,11.1588,91,0.02529644449726897,0.20047963448528827,32
15492,NS-IBTS,2006,3,21-09-2006 01:46:00 PM,57.9825,10.8147,189,0.0,0.9706010536848312,32
15493,NS-IBTS,2006,3,21-09-2006 03:29:00 PM,57.9887,10.7192,183,0.0,0.9447005717247674,32
15499,NS-IBTS,2006,3,22-09-2006 05:23:00 AM,56.9198,11.6987,61,0.016766572344905,1.0344553906228613,32
15770,NS-IBTS,2007,1,16-01-2007 01:46:00 PM,60.15,0.7933,153,0.0,0.0,33
15771,NS-IBTS,2007,1,16-01-2007 03:58:00 PM,60.0767,1.1117,130,0.0,6.795925866126832,33
15785,NS-IBTS,2007,1,18-01-2007 03:56:00 PM,60.6133,3.025,145,0.0,6.90869944139083,33
15786,NS-IBTS,2007,1,18-01-2007 07:48:00 PM,60.7233,2.5983,122,0.0,0.0,33
15794,NS-IBTS,2007,1,19-01-2007 01:35:00 AM,60.7617,1.31,143,0.0,0.33357977917403464,33
15795,NS-IBTS,2007,1,19-01-2007 06:16:00 AM,60.7783,0.5683,136,0.0,2.843777944241015,33
15796,NS-IBTS,2007,1,19-01-2007 09:49:00 AM,61.1183,0.6833,157,0.0,0.3182159832414737,33
15797,NS-IBTS,2007,1,19-01-2007 12:45:00 PM,61.0483,1.185,146,0.0,0.769215607561192,33
15798,NS-IBTS,2007,1,19-01-2007 05:04:00 PM,61.05,2.47,162,0.0,81.79785273872594,33
15806,NS-IBTS,2007,1,20-01-2007 07:29:00 AM,54.9812,6.3963,44,1.0530114170659817,1.1926141740674154,33
15807,NS-IBTS,2007,1,20-01-2007 09:43:00 AM,55.1385,6.5272,42,3.4524351250572116,2.1395180894351213,33
15808,NS-IBTS,2007,1,20-01-2007 01:19:00 PM,57.0613,-1.8355,96,0.0,0.5394512079908722,33
15816,NS-IBTS,2007,1,21-01-2007 08:04:00 AM,56.6955,-2.2413,58,2.111884011191784,4.432421126691806,33
15817,NS-IBTS,2007,1,21-01-2007 10:08:00 AM,55.7247,4.8612,39,0.0,0.14733626936887695,33
15818,NS-IBTS,2007,1,21-01-2007 10:56:00 AM,56.6497,-1.6153,61,0.0,0.9198245958164497,33
15819,NS-IBTS,2007,1,21-01-2007 01:23:00 PM,56.0168,4.8523,51,0.02529644449726897,3.8382138212799397,33
15820,NS-IBTS,2007,1,21-01-2007 02:02:00 PM,56.315,-2.1332,61,0.0,11.330458426004867,33
15829,NS-IBTS,2007,1,22-01-2007 07:34:00 AM,56.1392,3.8058,68,0.0,0.11165497115609291,33
15830,NS-IBTS,2007,1,22-01-2007 07:59:00 AM,56.2172,-1.4453,60,0.0,0.3054030853343725,33
15831,NS-IBTS,2007,1,22-01-2007 10:44:00 AM,55.7942,3.2433,61,0.0,0.0,33
15832,NS-IBTS,2007,1,22-01-2007 10:44:00 AM,56.3002,-0.9512,73,0.0,1.7903108778823393,33
15833,NS-IBTS,2007,1,22-01-2007 10:51:00 AM,57.6723,11.3595,65,0.31413126028148225,9.19421575304745,33
15834,NS-IBTS,2007,1,22-01-2007 12:59:00 PM,57.8187,11.0383,47,0.09737885737461066,6.476859961203656,33
15835,NS-IBTS,2007,1,22-01-2007 01:16:00 PM,55.8462,2.749,80,0.0,0.0,33
15836,NS-IBTS,2007,1,22-01-2007 02:16:00 PM,57.8542,10.9468,73,0.19469126745090676,12.43050130818889,33
15837,NS-IBTS,2007,1,22-01-2007 03:28:00 PM,56.017,2.6572,80,0.0,0.1417805555755369,33
15838,NS-IBTS,2007,1,22-01-2007 03:51:00 PM,56.7687,-0.2768,82,0.0,0.20047963448528827,33
15846,NS-IBTS,2007,1,23-01-2007 07:35:00 AM,57.4162,8.5477,37,0.02529644449726897,0.9966070671809484,33
15847,NS-IBTS,2007,1,23-01-2007 07:50:00 AM,55.3788,2.1702,41,0.0,0.0,33
15848,NS-IBTS,2007,1,23-01-2007 07:55:00 AM,56.7758,2.5388,71,0.0,0.0,33
15849,NS-IBTS,2007,1,23-01-2007 08:46:00 AM,60.2783,2.6417,99,0.0,1.897964166850853,33
15850,NS-IBTS,2007,1,23-01-2007 08:58:00 AM,57.4543,8.5388,52,0.0,0.9646077651300776,33
15851,NS-IBTS,2007,1,23-01-2007 10:25:00 AM,57.5278,8.6478,67,0.02218863541905833,1.0729406273176247,33
15852,NS-IBTS,2007,1,23-01-2007 10:42:00 AM,55.4103,1.6795,60,0.0,0.0,33
15853,NS-IBTS,2007,1,23-01-2007 11:50:00 AM,60.1483,3.15,147,0.0,2.2970703864449553,33
15854,NS-IBTS,2007,1,23-01-2007 11:54:00 AM,56.719,3.6105,60,0.0,0.3641021642441239,33
15855,NS-IBTS,2007,1,23-01-2007 12:04:00 PM,57.6108,8.7635,80,0.11715879525171294,5.959390493123567,33
15856,NS-IBTS,2007,1,23-01-2007 02:07:00 PM,55.7002,1.3078,78,0.0,0.0,33
15857,NS-IBTS,2007,1,23-01-2007 02:21:00 PM,57.7652,8.7447,218,0.0,9.632397826947447,33
15858,NS-IBTS,2007,1,23-01-2007 02:24:00 PM,56.7202,4.1163,52,0.0,0.0,33
15859,NS-IBTS,2007,1,23-01-2007 03:11:00 PM,59.6933,3.175,144,0.0,4.107179759018592,33
15860,NS-IBTS,2007,1,23-01-2007 05:01:00 PM,59.6283,2.8583,110,0.0,4.9472297846343505,33
15861,NS-IBTS,2007,1,24-01-2007 07:34:00 AM,57.3137,4.3197,67,0.0,0.0,33
15862,NS-IBTS,2007,1,24-01-2007 07:36:00 AM,58.0585,9.7727,254,0.0,3.298716736218609,33
15863,NS-IBTS,2007,1,24-01-2007 07:53:00 AM,55.8917,0.6008,85,0.0,0.5511777219787848,33
15864,NS-IBTS,2007,1,24-01-2007 09:06:00 AM,58.0223,9.85,156,0.0,18.784061209304728,33
15865,NS-IBTS,2007,1,24-01-2007 09:55:00 AM,56.1097,0.4845,86,0.0,0.521365441837339,33
15866,NS-IBTS,2007,1,24-01-2007 10:26:00 AM,57.6628,4.1737,71,0.0,0.055642018513387986,33
15867,NS-IBTS,2007,1,24-01-2007 10:32:00 AM,57.9808,9.8767,103,0.04153817860092493,3.130222637835233,33
15868,NS-IBTS,2007,1,24-01-2007 10:37:00 AM,59.7283,0.685,121,0.0,7.069220033776764,33
15869,NS-IBTS,2007,1,24-01-2007 12:13:00 PM,57.8973,9.8915,61,0.0,2.1718821209384265,33
15870,NS-IBTS,2007,1,24-01-2007 12:48:00 PM,57.6483,3.6482,73,0.0,0.1417805555755369,33
15871,NS-IBTS,2007,1,24-01-2007 01:51:00 PM,57.7583,9.7947,37,0.3217352135763458,295.8624941674438,33
15872,NS-IBTS,2007,1,24-01-2007 02:32:00 PM,59.7217,1.3783,107,0.0,0.0,33
15873,NS-IBTS,2007,1,24-01-2007 02:34:00 PM,56.2475,1.3818,83,0.0,0.0,33
15874,NS-IBTS,2007,1,24-01-2007 02:58:00 PM,57.47,3.5753,67,0.0,0.0,33
15875,NS-IBTS,2007,1,25-01-2007 07:28:00 AM,58.661,10.8257,81,0.05696483153105993,0.9462559880965618,33
15876,NS-IBTS,2007,1,25-01-2007 07:44:00 AM,59.33,0.51,227,0.0,51.40029678531456,33
15877,NS-IBTS,2007,1,25-01-2007 07:46:00 AM,57.308,2.6183,81,0.0,0.20047963448528827,33
15878,NS-IBTS,2007,1,25-01-2007 07:53:00 AM,56.681,0.7727,89,0.0,0.4301999597171935,33
15879,NS-IBTS,2007,1,25-01-2007 08:53:00 AM,58.5912,10.901,75,0.0386990863637332,2.80370726176342,33
15880,NS-IBTS,2007,1,25-01-2007 10:15:00 AM,56.7742,1.3452,96,0.0,0.24256965625012245,33
15881,NS-IBTS,2007,1,25-01-2007 10:41:00 AM,58.5365,10.8443,93,0.0822612760283289,2.2013958823404254,33
15882,NS-IBTS,2007,1,25-01-2007 10:59:00 AM,57.6328,2.1973,85,0.0,9.032809586782646,33
15883,NS-IBTS,2007,1,25-01-2007 12:13:00 PM,59.2833,1.7417,116,0.0,0.0,33
15884,NS-IBTS,2007,1,25-01-2007 12:28:00 PM,58.4953,11.1255,55,0.0,1.5150421460719605,33
15885,NS-IBTS,2007,1,25-01-2007 01:22:00 PM,57.1835,1.2128,91,0.0,0.0,33
15886,NS-IBTS,2007,1,25-01-2007 02:19:00 PM,59.2833,2.145,121,0.0,5.563732941409913,33
15887,NS-IBTS,2007,1,25-01-2007 02:20:00 PM,57.3542,1.6747,95,0.0,0.0,33
15888,NS-IBTS,2007,1,25-01-2007 02:24:00 PM,58.326,11.0007,103,0.02529644449726897,1.0387576763058755,33
15889,NS-IBTS,2007,1,25-01-2007 03:33:00 PM,57.3032,0.9058,96,0.0,0.0,33
15890,NS-IBTS,2007,1,25-01-2007 05:55:00 PM,59.2833,3.135,140,0.0,6.548766085863304,33
15891,NS-IBTS,2007,1,26-01-2007 07:26:00 AM,57.4643,10.8697,41,5.81164738581517,1610.351348374094,33
15892,NS-IBTS,2007,1,26-01-2007 08:02:00 AM,57.839,1.3698,92,0.0,0.0,33
15893,NS-IBTS,2007,1,26-01-2007 08:29:00 AM,58.3368,0.4702,150,0.0,0.2737153527741374,33
15894,NS-IBTS,2007,1,26-01-2007 09:35:00 AM,57.6508,10.9987,31,18.659246342368554,739.954368738762,33
15895,NS-IBTS,2007,1,26-01-2007 11:58:00 AM,58.187,1.2538,135,0.0,0.32533137075038815,33
15896,NS-IBTS,2007,1,26-01-2007 01:22:00 PM,57.644,0.7587,110,0.0,0.0,33
15897,NS-IBTS,2007,1,26-01-2007 03:20:00 PM,58.1555,0.8535,156,0.0,0.0,33
15898,NS-IBTS,2007,1,26-01-2007 03:47:00 PM,57.6858,1.276,92,0.0,0.0,33
15901,NS-IBTS,2007,1,27-01-2007 08:02:00 AM,57.747,0.5838,105,0.0,0.22793592821521935,33
15902,NS-IBTS,2007,1,27-01-2007 08:13:00 AM,58.3863,1.1477,140,0.0,0.9594822670485318,33
15903,NS-IBTS,2007,1,27-01-2007 12:12:00 PM,57.8058,-0.592,112,0.0,0.2139103855653837,33
15904,NS-IBTS,2007,1,27-01-2007 12:19:00 PM,58.6495,1.1575,118,0.0,193.2958540501431,33
15905,NS-IBTS,2007,1,27-01-2007 03:08:00 PM,57.8457,-1.1843,108,0.0,4.745596186742977,33
15906,NS-IBTS,2007,1,27-01-2007 03:26:00 PM,58.8053,0.8272,135,0.0,591.9868943100723,33
15910,NS-IBTS,2007,1,28-01-2007 08:14:00 AM,58.1765,-3.1703,69,0.0,0.257824985373594,33
15911,NS-IBTS,2007,1,28-01-2007 11:09:00 AM,57.8838,-3.2617,62,0.0,0.17534904374674828,33
15912,NS-IBTS,2007,1,28-01-2007 12:14:00 PM,58.2198,-2.5205,58,0.0,0.0,33
15913,NS-IBTS,2007,1,28-01-2007 02:11:00 PM,57.8323,-2.5138,85,0.0,0.1524374596103582,33
15914,NS-IBTS,2007,1,28-01-2007 02:44:00 PM,58.1972,-3.0323,60,0.0,0.0,33
15918,NS-IBTS,2007,1,29-01-2007 08:02:00 AM,58.3242,-1.3468,88,0.0,0.0,33
15919,NS-IBTS,2007,1,29-01-2007 08:16:00 AM,59.8288,-2.5398,86,0.0,0.0,33
15920,NS-IBTS,2007,1,29-01-2007 11:17:00 AM,57.5563,11.6105,50,0.043281519646226875,138.5943830270329,33
15921,NS-IBTS,2007,1,29-01-2007 11:35:00 AM,59.8957,-1.7907,104,0.0,3.46213784638393,33
15922,NS-IBTS,2007,1,29-01-2007 11:52:00 AM,58.3663,-2.5583,64,0.0,0.0,33
15923,NS-IBTS,2007,1,29-01-2007 01:09:00 PM,52.768,4.4168,21,19.78818222152887,28.091973942401644,33
15924,NS-IBTS,2007,1,29-01-2007 01:09:00 PM,57.349,11.5877,63,0.0,0.31007412865045386,33
15925,NS-IBTS,2007,1,29-01-2007 01:39:00 PM,60.0225,-1.5188,131,0.0,2.1162325918569413,33
15926,NS-IBTS,2007,1,29-01-2007 03:26:00 PM,58.8455,-2.3642,82,0.0,0.0,33
15927,NS-IBTS,2007,1,29-01-2007 03:40:00 PM,53.1089,4.1758,29,3.3342722807462053,8.00423943551564,33
15928,NS-IBTS,2007,1,30-01-2007 07:23:00 AM,53.6748,6.1393,28,14.467116269122638,22.156405625333058,33
15929,NS-IBTS,2007,1,30-01-2007 07:51:00 AM,56.2165,10.9652,21,0.3793474669543198,35.33717271276068,33
15930,NS-IBTS,2007,1,30-01-2007 07:56:00 AM,58.3328,-0.3452,134,0.0,0.0,33
15931,NS-IBTS,2007,1,30-01-2007 07:57:00 AM,49.8767,0.4203,33,0.0,1.7029470436837575,33
15932,NS-IBTS,2007,1,30-01-2007 09:56:00 AM,56.4468,11.0858,18,0.0,89.64055453062788,33
15933,NS-IBTS,2007,1,30-01-2007 10:29:00 AM,58.6143,-0.2682,135,0.0,0.0,33
15934,NS-IBTS,2007,1,30-01-2007 10:31:00 AM,53.8693,7.0846,24,8.46058782317173,3.816633015149746,33
15935,NS-IBTS,2007,1,30-01-2007 11:58:00 AM,50.3,0.4094,46,0.0,0.18763030346707105,33
15936,NS-IBTS,2007,1,30-01-2007 01:15:00 PM,54.265,7.4136,40,4.56919999078662,12.097734125949383,33
15937,NS-IBTS,2007,1,30-01-2007 01:27:00 PM,56.3522,11.917,31,0.0,971.5993459267232,33
15938,NS-IBTS,2007,1,30-01-2007 01:51:00 PM,58.8703,0.2787,140,0.0,0.257824985373594,33
15939,NS-IBTS,2007,1,30-01-2007 03:32:00 PM,54.3386,8.0089,17,0.24171886035467618,0.18548535865598498,33
15940,NS-IBTS,2007,1,30-01-2007 03:50:00 PM,59.0128,0.017,138,0.0,0.3631645217725645,33
15941,NS-IBTS,2007,1,31-01-2007 07:21:00 AM,54.2473,6.1822,38,2.144294736036917,2.9712614020339045,33
15942,NS-IBTS,2007,1,31-01-2007 08:10:00 AM,59.2398,1.4343,115,0.0,6.269987260018498,33
15943,NS-IBTS,2007,1,31-01-2007 09:07:00 AM,50.2169,1.1923,29,0.0,54.565272185087615,33
15944,NS-IBTS,2007,1,31-01-2007 10:25:00 AM,54.1576,5.4626,41,0.44147531113175187,5.585686896183628,33
15945,NS-IBTS,2007,1,31-01-2007 12:49:00 PM,58.7975,1.6737,110,0.0,18.575245128275363,33
15946,NS-IBTS,2007,1,31-01-2007 12:52:00 PM,54.1166,4.8666,43,0.7936209998302253,5.747627551630247,33
15947,NS-IBTS,2007,1,31-01-2007 01:22:00 PM,60.77,-0.623,112,0.0,0.0,33
15948,NS-IBTS,2007,1,31-01-2007 01:32:00 PM,50.4171,1.3423,29,0.0,120.98562130850574,33
15949,NS-IBTS,2007,1,31-01-2007 03:34:00 PM,58.7968,2.3918,111,0.0,9.153937965863978,33
15950,NS-IBTS,2007,1,31-01-2007 03:45:00 PM,53.9467,5.5879,34,0.5316918815714795,1.5865570583597928,33
15581,NS-IBTS,2007,1,01-02-2007 07:17:00 AM,56.3723,12.259,33,1.9706308165275832,75.29698632954161,33
15582,NS-IBTS,2007,1,01-02-2007 07:28:00 AM,53.8728,4.369,42,1.9869788071413086,5.016540350434806,33
15583,NS-IBTS,2007,1,01-02-2007 07:37:00 AM,58.2345,4.3558,166,0.0,16.045278256164934,33
15584,NS-IBTS,2007,1,01-02-2007 08:08:00 AM,60.918,-1.8743,139,0.0,4.037797236821574,33
15585,NS-IBTS,2007,1,01-02-2007 08:12:00 AM,50.5187,0.6579,51,0.0,0.0,33
15586,NS-IBTS,2007,1,01-02-2007 09:14:00 AM,56.3588,12.5535,23,4.175478551972508,28.195852794452446,33
15587,NS-IBTS,2007,1,01-02-2007 09:37:00 AM,53.8894,3.8216,38,38.00314134183574,24.63807494943151,33
15588,NS-IBTS,2007,1,01-02-2007 10:52:00 AM,61.0353,-1.2377,138,0.0,3.2841345367690495,33
15589,NS-IBTS,2007,1,01-02-2007 11:14:00 AM,58.2503,3.4403,104,0.0,2.176632224506858,33
15590,NS-IBTS,2007,1,01-02-2007 11:41:00 AM,56.5613,12.6115,23,16.144477810023208,285.96798499109275,33
15591,NS-IBTS,2007,1,01-02-2007 12:37:00 PM,54.1987,4.454,48,4.274796782354814,26.07712638681648,33
15592,NS-IBTS,2007,1,01-02-2007 01:23:00 PM,50.8626,1.3462,31,0.0,11.083982023793471,33
15593,NS-IBTS,2007,1,01-02-2007 01:40:00 PM,61.1443,-0.6853,149,0.0,26.909130452923964,33
15594,NS-IBTS,2007,1,01-02-2007 02:19:00 PM,56.8183,12.2123,38,0.291394814495404,3.0845193166082803,33
15595,NS-IBTS,2007,1,01-02-2007 02:23:00 PM,58.2222,2.6565,73,0.0,0.0,33
15596,NS-IBTS,2007,1,01-02-2007 03:20:00 PM,54.2646,5.2375,42,2.764983999295257,11.885439048778805,33
15598,NS-IBTS,2007,1,02-02-2007 07:13:00 AM,57.0162,12.2037,31,0.17589906561799662,72.17981954431791,33
15599,NS-IBTS,2007,1,02-02-2007 07:20:00 AM,58.8033,2.55,110,0.0,1.0713901543594169,33
15600,NS-IBTS,2007,1,02-02-2007 07:49:00 AM,58.8667,3.266,122,0.0,0.9581177977727315,33
15601,NS-IBTS,2007,1,02-02-2007 08:01:00 AM,60.0653,-0.405,125,0.0,0.4038620591501461,33
15602,NS-IBTS,2007,1,02-02-2007 08:08:00 AM,50.7989,0.8823,38,0.0,0.2737153527741374,33
15603,NS-IBTS,2007,1,02-02-2007 08:57:00 AM,57.1848,12.0618,29,11.181028467792885,2786.0424427735716,33
15604,NS-IBTS,2007,1,02-02-2007 11:11:00 AM,51.0107,1.105,31,0.0,0.31332607090749104,33
15605,NS-IBTS,2007,1,02-02-2007 11:13:00 AM,59.2317,3.317,156,0.0,47.229761908662844,33
15606,NS-IBTS,2007,1,02-02-2007 11:58:00 AM,59.7185,-0.402,136,0.0,3.3912519534699306,33
15607,NS-IBTS,2007,1,03-02-2007 07:28:00 AM,51.1024,2.0575,33,0.0,1.7591728513840115,33
15608,NS-IBTS,2007,1,03-02-2007 07:59:00 AM,58.865,-2.3457,82,0.0,0.0,33
15609,NS-IBTS,2007,1,03-02-2007 08:44:00 AM,57.8292,5.018,102,0.0,0.6727930841435652,33
15610,NS-IBTS,2007,1,03-02-2007 11:47:00 AM,59.1932,-2.2538,80,0.0,1.4810622461837004,33
15611,NS-IBTS,2007,1,03-02-2007 12:07:00 PM,58.675,3.6283,169,0.0,0.0,33
15612,NS-IBTS,2007,1,03-02-2007 12:48:00 PM,51.5225,1.7573,44,0.1025601998554439,1.083127351437767,33
15613,NS-IBTS,2007,1,03-02-2007 03:16:00 PM,59.2568,-1.5098,102,0.0,0.0,33
15614,NS-IBTS,2007,1,03-02-2007 03:23:00 PM,51.662,2.153,50,0.0,1.847149067073498,33
15615,NS-IBTS,2007,1,03-02-2007 04:30:00 PM,58.2317,3.425,93,0.0,0.1587138538660705,33
15616,NS-IBTS,2007,1,04-02-2007 05:33:00 AM,57.7867,2.6517,65,0.0,0.0,33
15617,NS-IBTS,2007,1,04-02-2007 07:22:00 AM,56.961,6.4725,52,0.0,26.592999131824985,33
15618,NS-IBTS,2007,1,04-02-2007 07:23:00 AM,52.1042,1.9416,28,0.0,0.2531099199940463,33
15619,NS-IBTS,2007,1,04-02-2007 08:09:00 AM,58.7532,-1.578,110,0.0,0.726329043545129,33
15620,NS-IBTS,2007,1,04-02-2007 09:41:00 AM,57.62,3.4883,73,0.0,0.0,33
15621,NS-IBTS,2007,1,04-02-2007 09:57:00 AM,57.1196,6.3172,57,0.0,428.4222394209592,33
15622,NS-IBTS,2007,1,04-02-2007 10:08:00 AM,52.3171,2.0601,39,0.0,0.0,33
15623,NS-IBTS,2007,1,04-02-2007 12:40:00 PM,52.512,1.9221,32,0.24560749527811931,0.10593904652986885,33
15624,NS-IBTS,2007,1,04-02-2007 12:45:00 PM,59.0873,-0.8462,143,0.0,0.0,33
15625,NS-IBTS,2007,1,04-02-2007 12:48:00 PM,57.1401,5.956,50,0.0,2.1702836552568794,33
15626,NS-IBTS,2007,1,04-02-2007 12:52:00 PM,57.2467,3.5283,59,0.0,0.24399651780785933,33
15627,NS-IBTS,2007,1,04-02-2007 03:22:00 PM,52.7045,2.3131,51,0.0549003478269908,0.05029702801648086,33
15628,NS-IBTS,2007,1,04-02-2007 03:33:00 PM,58.8835,-0.6367,137,0.0,0.0,33
15629,NS-IBTS,2007,1,04-02-2007 03:39:00 PM,56.7913,5.7242,56,0.0,104.15663540541163,33
15630,NS-IBTS,2007,1,04-02-2007 04:22:00 PM,57.2667,2.6117,78,0.0,0.0,33
15631,NS-IBTS,2007,1,05-02-2007 07:17:00 AM,55.1094,3.7701,44,0.0,0.0,33
15632,NS-IBTS,2007,1,05-02-2007 07:42:00 AM,53.425,1.0748,44,0.030585673699169126,0.339014616848874,33
15633,NS-IBTS,2007,1,05-02-2007 08:22:00 AM,58.4182,-0.8277,110,0.0,0.38314845581197754,33
15634,NS-IBTS,2007,1,05-02-2007 09:24:00 AM,54.8835,3.6941,45,0.0,0.42206694642890646,33
15635,NS-IBTS,2007,1,05-02-2007 09:33:00 AM,53.4346,0.7525,23,0.0,43.58611845675517,33
15636,NS-IBTS,2007,1,05-02-2007 11:09:00 AM,58.1165,-1.1583,109,0.0,0.5639695695114206,33
15637,NS-IBTS,2007,1,05-02-2007 11:15:00 AM,57.4075,11.3258,39,7.268917882268496,731.3292331565934,33
15638,NS-IBTS,2007,1,05-02-2007 12:08:00 PM,54.9023,4.1449,49,7.298746930001069,65.06030290725738,33
15639,NS-IBTS,2007,1,05-02-2007 12:35:00 PM,52.4145,4.0343,21,0.0,0.9053465042966554,33
15640,NS-IBTS,2007,1,05-02-2007 12:52:00 PM,53.8397,0.9376,40,0.0,94.42722750300575,33
15641,NS-IBTS,2007,1,05-02-2007 01:07:00 PM,57.1965,11.4328,75,0.0,0.0,33
15642,NS-IBTS,2007,1,05-02-2007 02:05:00 PM,57.7953,-0.8973,94,0.0,0.0,33
15643,NS-IBTS,2007,1,05-02-2007 02:50:00 PM,57.1848,11.6602,73,0.0193495431818666,0.0,33
15644,NS-IBTS,2007,1,05-02-2007 03:31:00 PM,55.2735,4.2046,45,0.0,0.0,33
15645,NS-IBTS,2007,1,05-02-2007 03:37:00 PM,52.7485,3.5061,26,5.964028974257056,30.6681964958693,33
15646,NS-IBTS,2007,1,05-02-2007 03:52:00 PM,53.9704,1.2959,42,0.0,4.487633043675772,33
15647,NS-IBTS,2007,1,06-02-2007 07:13:00 AM,56.9027,12.2645,26,8.387875341831174,245.3323279838517,33
15648,NS-IBTS,2007,1,06-02-2007 07:17:00 AM,55.9386,6.3286,45,0.12171617689998791,0.822428427116327,33
15649,NS-IBTS,2007,1,06-02-2007 07:28:00 AM,54.4099,0.3042,69,0.0,0.1417805555755369,33
15650,NS-IBTS,2007,1,06-02-2007 07:34:00 AM,57.2057,0.1822,87,0.0,0.0,33
15651,NS-IBTS,2007,1,06-02-2007 07:47:00 AM,55.2671,2.5521,37,0.0,0.0,33
