,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Merlangius_merlangus_juvenile,Merlangius_merlangus_adult,YearQuarter
12752,NS-IBTS,2003,1,05-02-2003 07:21:00 AM,54.5455,5.1523,45,0.7482845467977289,2.6783814967354513,27
12753,NS-IBTS,2003,1,05-02-2003 07:23:00 AM,53.3833,3.2,22,0.4900211331104742,0.8546294682578457,27
12754,NS-IBTS,2003,1,05-02-2003 09:05:00 AM,56.6187,11.827,34,47.884133121440556,248.00270041902613,27
12755,NS-IBTS,2003,1,05-02-2003 09:09:00 AM,54.9193,8.0494,15,0.0609505588593135,0.0,27
12756,NS-IBTS,2003,1,05-02-2003 10:04:00 AM,54.758,4.532,48,0.1436295210030943,1.5586390515576052,27
12757,NS-IBTS,2003,1,05-02-2003 10:29:00 AM,53.4667,2.8833,25,0.0,0.5787208522193011,27
12758,NS-IBTS,2003,1,05-02-2003 11:42:00 AM,55.2637,8.1514,17,0.0,0.0,27
12759,NS-IBTS,2003,1,05-02-2003 12:16:00 PM,56.4767,11.096,19,3.5929373315338813,12.744887260976256,27
12760,NS-IBTS,2003,1,05-02-2003 12:54:00 PM,55.2216,4.5023,49,0.9170842857463948,1.4894857487711812,27
12761,NS-IBTS,2003,1,05-02-2003 02:28:00 PM,56.2545,10.9723,21,6.462263894479714,18.91507564773909,27
12762,NS-IBTS,2003,1,05-02-2003 02:29:00 PM,53.7667,2.8,28,88.45044864368438,469.01102211331914,27
12763,NS-IBTS,2003,1,05-02-2003 03:44:00 PM,55.6593,4.5423,34,0.16115489009112854,0.0,27
12764,NS-IBTS,2003,1,06-02-2003 07:19:00 AM,54.3167,2.2167,28,21.74235456714412,120.61067726025021,27
12765,NS-IBTS,2003,1,06-02-2003 07:21:00 AM,56.1735,4.4795,59,0.7760332289022975,0.47788656794813067,27
12766,NS-IBTS,2003,1,06-02-2003 07:39:00 AM,58.1667,1.2333,135,0.6172132497027192,61.593118007118605,27
12767,NS-IBTS,2003,1,06-02-2003 07:55:00 AM,56.9295,11.6857,56,92.5504567479204,41.904316756998284,27
12768,NS-IBTS,2003,1,06-02-2003 10:07:00 AM,56.1701,3.64,69,2.579223399969325,3.445403103516693,27
12769,NS-IBTS,2003,1,06-02-2003 10:18:00 AM,57.1583,11.4508,69,55.559566166147654,30.09111584397495,27
12770,NS-IBTS,2003,1,06-02-2003 10:27:00 AM,54.5667,2.5833,16,0.5500534810267725,3.347346688541009,27
12771,NS-IBTS,2003,1,06-02-2003 10:53:00 AM,58.3667,0.6333,149,0.4330595322512295,66.4469701161092,27
12772,NS-IBTS,2003,1,06-02-2003 01:04:00 PM,57.2022,11.6615,64,33.87127202526584,762.3723547099668,27
12773,NS-IBTS,2003,1,06-02-2003 01:13:00 PM,56.2385,2.6423,78,8.324703831535018,36.29136527763145,27
12774,NS-IBTS,2003,1,06-02-2003 02:06:00 PM,54.6,1.9667,16,0.17649758964764495,4.538793542197813,27
12775,NS-IBTS,2003,1,06-02-2003 02:39:00 PM,57.1287,11.844,55,20.04798217928172,120.44627664171871,27
12776,NS-IBTS,2003,1,06-02-2003 03:47:00 PM,58.25,-0.4333,131,0.0,156.39447225976366,27
12777,NS-IBTS,2003,1,06-02-2003 03:59:00 PM,56.265,1.8438,88,0.48259445012200275,78.52737043454053,27
12778,NS-IBTS,2003,1,07-02-2003 07:12:00 AM,58.2575,11.1665,61,56.140723446821376,46.09394097981982,27
12779,NS-IBTS,2003,1,07-02-2003 07:13:00 AM,55.0512,5.3851,43,3.9213610957968354,2.940439750267082,27
12780,NS-IBTS,2003,1,07-02-2003 07:22:00 AM,53.45,1.0667,39,0.9778417620517237,19.45579546895929,27
12781,NS-IBTS,2003,1,07-02-2003 07:39:00 AM,56.347,-0.4696,65,7.4042790849159195,112.96080474258157,27
12782,NS-IBTS,2003,1,07-02-2003 07:42:00 AM,58.25,-1.4333,101,4.660195726885329,76.99069600135078,27
12783,NS-IBTS,2003,1,07-02-2003 09:31:00 AM,53.4333,0.75,16,4.785639424690411,104.04697288512241,27
12784,NS-IBTS,2003,1,07-02-2003 09:57:00 AM,58.0852,11.0667,130,14.336634843546479,7.259935713069103,27
12785,NS-IBTS,2003,1,07-02-2003 10:05:00 AM,56.7696,-0.4945,73,1.447783350366008,59.176769979445176,27
12786,NS-IBTS,2003,1,07-02-2003 10:06:00 AM,54.7518,5.5568,44,1.6652936759083088,0.784259502870494,27
12787,NS-IBTS,2003,1,07-02-2003 11:28:00 AM,57.8,-1.0833,104,4.09584798768379,49.84427195319947,27
12788,NS-IBTS,2003,1,07-02-2003 12:40:00 PM,53.8333,0.9333,32,6.084271363105521,1841.658482168974,27
12789,NS-IBTS,2003,1,07-02-2003 12:45:00 PM,57.2215,-0.85,69,0.0,36.28162956825009,27
12790,NS-IBTS,2003,1,07-02-2003 02:15:00 PM,57.6667,-0.5667,113,1.8595168094188224,246.60530679409112,27
12791,NS-IBTS,2003,1,07-02-2003 02:44:00 PM,54.8079,4.5079,48,2.421586239791133,1.7524830250461056,27
12792,NS-IBTS,2003,1,07-02-2003 03:17:00 PM,53.9667,1.3,33,3.1084994121599916,3.307212209730783,27
12793,NS-IBTS,2003,1,07-02-2003 03:28:00 PM,57.2313,-1.5236,75,24.852105196838632,147.4814988438133,27
12796,NS-IBTS,2003,1,08-02-2003 07:17:00 AM,54.6548,2.6847,20,0.43784015067332,1.3332840819130198,27
12797,NS-IBTS,2003,1,08-02-2003 07:30:00 AM,54.5,-0.1,56,0.0,270.34923814221816,27
12798,NS-IBTS,2003,1,08-02-2003 07:38:00 AM,57.7,1.4667,95,0.0,41.60452221774133,27
12799,NS-IBTS,2003,1,08-02-2003 09:51:00 AM,54.4167,0.3,60,3.0421356815527605,1141.988205538291,27
12800,NS-IBTS,2003,1,08-02-2003 10:30:00 AM,54.3064,2.7744,33,1.1060336058974114,2.906794769099148,27
12801,NS-IBTS,2003,1,08-02-2003 11:46:00 AM,57.75,0.6,107,0.0,276.0629787360723,27
12802,NS-IBTS,2003,1,08-02-2003 03:03:00 PM,54.4167,1.5667,50,10.315586201816881,119.43286674793356,27
12803,NS-IBTS,2003,1,08-02-2003 03:40:00 PM,54.3748,1.3441,38,0.019365653710915434,2.0111135241144487,27
12804,NS-IBTS,2003,1,08-02-2003 03:51:00 PM,57.3833,0.3,81,0.4886761605498246,30.818116369397195,27
12807,NS-IBTS,2003,1,09-02-2003 07:25:00 AM,53.9429,0.7933,50,0.0,6093.95188355576,27
12808,NS-IBTS,2003,1,09-02-2003 07:41:00 AM,57.2667,1.5,96,0.8445402877135048,71.69141534281114,27
12809,NS-IBTS,2003,1,09-02-2003 09:30:00 AM,55.5833,-0.7833,91,0.0,1200.5476206981666,27
12810,NS-IBTS,2003,1,09-02-2003 10:33:00 AM,54.3361,0.8858,62,10.578960451711119,47.937877296135234,27
12811,NS-IBTS,2003,1,09-02-2003 11:16:00 AM,56.7667,1.4333,98,0.6032430626525035,536.7220737518336,27
12812,NS-IBTS,2003,1,09-02-2003 11:53:00 AM,55.4167,-1.0667,88,0.38902011820868426,47.49875083512541,27
12813,NS-IBTS,2003,1,09-02-2003 01:45:00 PM,54.7474,1.1623,47,3.7687729052380616,14.442285326768339,27
12814,NS-IBTS,2003,1,09-02-2003 02:05:00 PM,56.6833,0.85,90,0.0733743462051785,117.53725514336631,27
12815,NS-IBTS,2003,1,09-02-2003 03:24:00 PM,55.3833,-0.35,61,11.199513936248538,200.68091864339218,27
12816,NS-IBTS,2003,1,09-02-2003 04:12:00 PM,54.7162,0.6571,75,25.596532903871434,109.72963878935593,27
12820,NS-IBTS,2003,1,10-02-2003 07:26:00 AM,54.8398,-0.272,73,0.0,1064.4051440818096,27
12822,NS-IBTS,2003,1,10-02-2003 07:30:00 AM,56.7263,-1.5026,59,23.25063336568341,91.34455811581378,27
12821,NS-IBTS,2003,1,10-02-2003 07:30:00 AM,56.15,-2.3,56,58.645019240102144,11.913488791462019,27
12823,NS-IBTS,2003,1,10-02-2003 08:07:00 AM,56.1667,1.25,83,0.7689360192506726,27.71718920255851,27
12824,NS-IBTS,2003,1,10-02-2003 10:03:00 AM,56.3246,-1.3801,60,5.171914897719346,10.610052202913048,27
12825,NS-IBTS,2003,1,10-02-2003 10:30:00 AM,55.0933,0.2577,83,2.7454798267440736,610.0255263336716,27
12826,NS-IBTS,2003,1,10-02-2003 11:07:00 AM,56.2333,-1.5,52,6.4523322516851715,0.8841929891005063,27
12827,NS-IBTS,2003,1,10-02-2003 11:11:00 AM,56.15,0.5,88,1.1861977250168938,85.93822697935884,27
12828,NS-IBTS,2003,1,10-02-2003 12:01:00 PM,57.6698,10.9652,32,0.6415018011369158,2.37678365852899,27
12829,NS-IBTS,2003,1,10-02-2003 12:50:00 PM,56.361,-2.0811,54,25.912214915012818,38.1073083603874,27
12830,NS-IBTS,2003,1,10-02-2003 01:14:00 PM,55.3688,-0.0402,78,20.518382786137657,976.2336862102061,27
12831,NS-IBTS,2003,1,10-02-2003 01:27:00 PM,55.9167,0.5167,81,16.550766243602233,298.35206527865284,27
12832,NS-IBTS,2003,1,10-02-2003 01:59:00 PM,57.4638,10.8715,40,98.61922328166594,96.72807768863744,27
12833,NS-IBTS,2003,1,10-02-2003 02:30:00 PM,56.5698,-2.066,53,26.627985632896227,32.575657802418505,27
12834,NS-IBTS,2003,1,10-02-2003 02:34:00 PM,56.25,-0.85,68,9.839392243306825,82.91891275748088,27
12836,NS-IBTS,2003,1,11-02-2003 07:13:00 AM,56.35,11.9165,31,196.0162960675365,349.03711571806485,27
12835,NS-IBTS,2003,1,11-02-2003 07:13:00 AM,54.9167,-0.2333,78,0.0,354.81196136802924,27
12837,NS-IBTS,2003,1,11-02-2003 07:14:00 AM,55.3333,2.1667,41,2.1583628736754354,2.7159829561088937,27
12838,NS-IBTS,2003,1,11-02-2003 07:24:00 AM,55.3802,-1.1489,92,0.0609505588593135,15.145648952797602,27
12839,NS-IBTS,2003,1,11-02-2003 07:31:00 AM,56.228,0.5225,86,0.0,131.48401724900515,27
12840,NS-IBTS,2003,1,11-02-2003 09:07:00 AM,56.372,12.259,32,32.80395863678528,213.10610452662854,27
12841,NS-IBTS,2003,1,11-02-2003 09:52:00 AM,54.8,0.35,75,2.392542793248732,434.942688986967,27
12842,NS-IBTS,2003,1,11-02-2003 09:52:00 AM,55.2667,1.6333,44,0.5745128883550228,0.1615042474394812,27
12843,NS-IBTS,2003,1,11-02-2003 10:03:00 AM,55.8025,0.6268,80,9.423627926256625,196.7101332393196,27
12844,NS-IBTS,2003,1,11-02-2003 11:28:00 AM,55.9404,-1.1339,76,5.281479541162089,7.415667679984422,27
12845,NS-IBTS,2003,1,11-02-2003 11:42:00 AM,56.3405,12.6063,23,0.6955141529429208,1.888328985075331,27
12846,NS-IBTS,2003,1,11-02-2003 12:41:00 PM,55.6773,1.3918,79,0.20253138780313928,94.3886053683772,27
12847,NS-IBTS,2003,1,11-02-2003 12:56:00 PM,55.0667,0.7333,66,1.6039166767040336,150.9730316889683,27
12848,NS-IBTS,2003,1,11-02-2003 01:15:00 PM,55.7667,1.4,80,13.599363598348077,226.9780711369466,27
12849,NS-IBTS,2003,1,11-02-2003 01:59:00 PM,55.8543,-0.743,83,3.1534990104302145,56.011624117478355,27
12850,NS-IBTS,2003,1,11-02-2003 02:46:00 PM,55.4738,1.8293,74,56.973595275345346,71.10684451418999,27
12851,NS-IBTS,2003,1,11-02-2003 03:57:00 PM,55.1833,1.2,60,2.7737660088933422,94.91453925886724,27
12852,NS-IBTS,2003,1,11-02-2003 04:08:00 PM,55.4721,2.0822,59,23.841573185378433,18.822572891667104,27
12853,NS-IBTS,2003,1,11-02-2003 04:10:00 PM,55.7333,2.15,85,3.8311763576665196,59.70008369360632,27
12854,NS-IBTS,2003,1,12-02-2003 06:14:00 AM,56.2833,2.7,79,3.848921353749264,13.63170563851441,27
12855,NS-IBTS,2003,1,12-02-2003 07:00:00 AM,55.5667,1.6833,67,9.670666347143621,23.349734438363278,27
12856,NS-IBTS,2003,1,12-02-2003 07:11:00 AM,56.5605,12.6058,22,0.0733743462051785,0.3508492632862096,27
12857,NS-IBTS,2003,1,12-02-2003 07:24:00 AM,55.6798,2.5424,78,76.4358037547933,114.63328232635631,27
12859,NS-IBTS,2003,1,12-02-2003 09:49:00 AM,56.8175,12.214,38,22.920520451270082,243.424267283123,27
12858,NS-IBTS,2003,1,12-02-2003 09:49:00 AM,55.7,2.2667,76,4.347217102637872,32.416081154827346,27
12860,NS-IBTS,2003,1,12-02-2003 10:01:00 AM,55.6658,3.3392,44,1.309756027345033,4.970097548980485,27
12861,NS-IBTS,2003,1,12-02-2003 10:20:00 AM,56.2333,3.5167,71,2.1017892972744665,4.790306553226032,27
12862,NS-IBTS,2003,1,12-02-2003 10:56:00 AM,56.8737,12.2928,26,11.412796015813607,8.81263216444463,27
12863,NS-IBTS,2003,1,12-02-2003 12:38:00 PM,55.2314,3.4943,28,0.25147238918421244,0.7025564402358655,27
12864,NS-IBTS,2003,1,12-02-2003 01:14:00 PM,57.0157,12.2088,30,128.10070589974285,114.07327941282838,27
12865,NS-IBTS,2003,1,12-02-2003 01:16:00 PM,56.2167,4.15,69,0.654514396220414,0.1615042474394812,27
12866,NS-IBTS,2003,1,12-02-2003 01:27:00 PM,55.4167,2.7667,33,0.5895239747690426,3.186217974107657,27
12867,NS-IBTS,2003,1,12-02-2003 02:57:00 PM,57.1938,12.0568,28,82.98510097915435,8.86035015084055,27
12868,NS-IBTS,2003,1,12-02-2003 03:37:00 PM,54.675,3.7746,45,4.747608610715353,4.774766818587083,27
12869,NS-IBTS,2003,1,12-02-2003 04:18:00 PM,55.8,3.8,48,1.96908753833671,3.455985349628209,27
12870,NS-IBTS,2003,1,12-02-2003 04:29:00 PM,55.5333,3.3,33,1.6513585257046737,5.160587669929589,27
12874,NS-IBTS,2003,1,13-02-2003 06:53:00 AM,53.8833,3.9,33,36.87937066752791,28.44643321066958,27
12875,NS-IBTS,2003,1,13-02-2003 07:16:00 AM,55.75,4.45,42,0.10005522973799771,1.2365860946005793,27
12876,NS-IBTS,2003,1,13-02-2003 08:54:00 AM,54.0833,3.8167,42,136.70864134507323,68.40005746712866,27
12877,NS-IBTS,2003,1,13-02-2003 09:59:00 AM,51.4667,1.7833,47,0.07530110140738008,2.239184984819939,27
12878,NS-IBTS,2003,1,13-02-2003 12:35:00 PM,54.1,4.1667,42,13.99704985403622,6.087025417362734,27
12879,NS-IBTS,2003,1,13-02-2003 01:15:00 PM,51.75,1.75,32,0.6472233419036653,0.8308938504212635,27
12880,NS-IBTS,2003,1,13-02-2003 01:53:00 PM,55.2667,6.1333,49,12.70422080032878,7.929494970215352,27
12881,NS-IBTS,2003,1,13-02-2003 04:14:00 PM,53.8833,4.7167,35,33.45934961409876,231.28902499171465,27
12882,NS-IBTS,2003,1,14-02-2003 06:54:00 AM,52.2833,4.1333,15,2.4769041191600287,4.213940928409408,27
12883,NS-IBTS,2003,1,14-02-2003 07:07:00 AM,55.1,7.3,25,0.0,0.0,27
12884,NS-IBTS,2003,1,14-02-2003 07:14:00 AM,52.25,1.8833,26,0.11117057208806161,0.4612510079915315,27
12885,NS-IBTS,2003,1,14-02-2003 09:30:00 AM,54.8167,7.3167,27,0.05002761486899886,0.14007530829947812,27
12886,NS-IBTS,2003,1,14-02-2003 09:42:00 AM,52.45,3.9167,19,0.0,1.7263575905845787,27
12887,NS-IBTS,2003,1,14-02-2003 12:24:00 PM,54.7333,6.8,41,0.2717511068159234,0.850739902218622,27
12888,NS-IBTS,2003,1,14-02-2003 03:07:00 PM,52.3167,2.6667,49,0.6810230296065767,3.3526971878310574,27
12889,NS-IBTS,2003,1,15-02-2003 07:14:00 AM,52.8,2.7167,35,0.1529363195064904,0.0,27
12890,NS-IBTS,2003,1,15-02-2003 11:36:00 AM,53.4,2.8333,31,2.474276639361373,5.524264552443933,27
12891,NS-IBTS,2003,1,15-02-2003 02:44:00 PM,53.8333,2.5833,69,159.368906576572,122.67416407139477,27
12894,NS-IBTS,2003,1,16-02-2003 07:13:00 AM,53.95,1.2667,43,2.8977197648401716,36.60807700200138,27
12895,NS-IBTS,2003,1,16-02-2003 09:02:00 AM,52.5667,4.2,17,2.1063714807187477,8.817162112540757,27
12896,NS-IBTS,2003,1,16-02-2003 10:55:00 AM,54.4167,1.5,57,16.856230652420564,139.49739470604052,27
12897,NS-IBTS,2003,1,16-02-2003 12:06:00 PM,52.7833,3.9333,21,76.21038655079349,1487.0254733455313,27
12898,NS-IBTS,2003,1,16-02-2003 01:54:00 PM,54.7833,1.2833,37,1.8136978614236765,7.220384658591713,27
12899,NS-IBTS,2003,1,16-02-2003 04:17:00 PM,53.3167,4.3167,22,20.155077867030812,158.72864391858587,27
12903,NS-IBTS,2003,1,17-02-2003 06:51:00 AM,54.15,5.4833,34,4.770050421632108,17.780901766286426,27
12904,NS-IBTS,2003,1,17-02-2003 07:14:00 AM,53.4,1.55,32,48.02176108347763,120.39466711629565,27
12905,NS-IBTS,2003,1,17-02-2003 09:33:00 AM,54.2333,6.1167,33,3.5331026767973297,3.0392051818614494,27
12906,NS-IBTS,2003,1,17-02-2003 10:42:00 AM,53.4667,0.7667,20,3.1870639297322336,56.032524834405976,27
12907,NS-IBTS,2003,1,17-02-2003 12:40:00 PM,53.85,6.1667,23,2.9077455509678316,4.228467897005118,27
12908,NS-IBTS,2003,1,17-02-2003 02:13:00 PM,53.9333,0.2667,51,0.7478892735976252,353.0582834154755,27
12909,NS-IBTS,2003,1,17-02-2003 02:35:00 PM,52.3823,4.4503,15,0.0,1.2171378314742436,27
12910,NS-IBTS,2003,1,17-02-2003 04:04:00 PM,53.75,5.25,24,0.849156276743491,0.788195747073349,27
12911,NS-IBTS,2003,1,17-02-2003 04:11:00 PM,52.3373,4.2525,20,0.2874757633759573,0.1615042474394812,27
12915,NS-IBTS,2003,1,18-02-2003 06:40:00 AM,53.9167,7.4167,18,1.0141602433886625,0.5101485794903389,27
12916,NS-IBTS,2003,1,18-02-2003 07:13:00 AM,53.7511,2.4318,31,3.66136225068873,97.81079858205152,27
12917,NS-IBTS,2003,1,18-02-2003 07:15:00 AM,54.2667,0.5333,66,5.685414402559765,107.3989922696775,27
12918,NS-IBTS,2003,1,18-02-2003 09:10:00 AM,54.0333,7.8167,32,1.9628370977751814,0.7680887930083744,27
12919,NS-IBTS,2003,1,18-02-2003 10:11:00 AM,53.6293,1.5496,80,9.18256132942039,23.720603263047785,27
12920,NS-IBTS,2003,1,18-02-2003 10:56:00 AM,54.4833,-0.0833,60,0.0,713.3355076399703,27
12921,NS-IBTS,2003,1,18-02-2003 12:10:00 PM,54.3167,8.1167,12,0.0,0.0,27
12922,NS-IBTS,2003,1,18-02-2003 12:39:00 PM,53.4198,1.5005,26,0.820387244865379,4.823209658360045,27
12923,NS-IBTS,2003,1,18-02-2003 01:38:00 PM,54.8167,0.2,78,9.723234296008695,1379.9565237635395,27
12932,NS-IBTS,2003,1,19-02-2003 06:39:00 AM,54.7667,7.4833,15,0.05002761486899886,0.14007530829947812,27
12933,NS-IBTS,2003,1,19-02-2003 07:13:00 AM,53.2685,2.4673,29,0.1529363195064904,0.659043877973046,27
12934,NS-IBTS,2003,1,19-02-2003 07:16:00 AM,55.35,0.65,75,0.6032430626525035,69.34091894432213,27
12935,NS-IBTS,2003,1,19-02-2003 09:34:00 AM,55.0667,7.4,17,0.12367910613131558,0.0,27
12936,NS-IBTS,2003,1,19-02-2003 09:59:00 AM,52.7538,2.4446,49,0.0,0.0,27
12937,NS-IBTS,2003,1,19-02-2003 11:15:00 AM,55.4,-0.3667,67,7.257461886962604,604.3076875211073,27
12938,NS-IBTS,2003,1,19-02-2003 12:36:00 PM,52.5361,1.9305,31,0.05002761486899886,0.0,27
12939,NS-IBTS,2003,1,19-02-2003 12:55:00 PM,54.8833,6.7667,31,5.1708094656174435,1.0313220803992587,27
12940,NS-IBTS,2003,1,19-02-2003 02:12:00 PM,55.5667,-0.8,97,0.4650690810339685,54.53905900597459,27
12941,NS-IBTS,2003,1,19-02-2003 03:45:00 PM,52.105,1.9395,33,0.6808264903552513,1.6503295319600986,27
12942,NS-IBTS,2003,1,19-02-2003 04:06:00 PM,55.2,6.35,42,7.738924132735335,5.507953356549587,27
12952,NS-IBTS,2003,1,20-02-2003 06:46:00 AM,54.7,4.5833,41,16.45264523190501,8.496885834391035,27
12953,NS-IBTS,2003,1,20-02-2003 07:12:00 AM,51.4888,1.7795,40,0.0733743462051785,0.4307748795878036,27
12954,NS-IBTS,2003,1,20-02-2003 09:32:00 AM,51.7221,1.8893,40,0.2953306936618032,0.18503663559543038,27
12955,NS-IBTS,2003,1,20-02-2003 09:51:00 AM,54.7167,5.2167,38,1.0820004667977525,1.6410962508250542,27
12956,NS-IBTS,2003,1,20-02-2003 12:53:00 PM,51.5561,2.1293,47,0.523223496000136,3.418935848064965,27
12957,NS-IBTS,2003,1,20-02-2003 01:25:00 PM,55.1333,5.1667,35,0.6320716143335385,2.8680929315307155,27
12958,NS-IBTS,2003,1,20-02-2003 03:14:00 PM,51.4671,2.4291,38,2.6852622716756054,43.89252661148715,27
12959,NS-IBTS,2003,1,20-02-2003 03:48:00 PM,55.05,4.8333,35,2.2645136627999025,2.6694543356694407,27
12971,NS-IBTS,2003,1,21-02-2003 06:25:00 AM,55.85,7.25,21,0.4916417319061607,0.0,27
12972,NS-IBTS,2003,1,21-02-2003 07:40:00 AM,55.4,-1.0667,98,0.464321301166865,215.99164500166944,27
12973,NS-IBTS,2003,1,21-02-2003 08:58:00 AM,56.15,7.3833,21,0.04370371943082836,0.0,27
12974,NS-IBTS,2003,1,21-02-2003 11:44:00 AM,56.1167,6.8,34,9.936977418682643,5.243436025247986,27
12975,NS-IBTS,2003,1,21-02-2003 03:19:00 PM,55.7667,6.4333,37,1.552266847808541,1.0666915346153236,27
12986,NS-IBTS,2003,1,22-02-2003 06:27:00 AM,56.25,5.5667,51,37.72356343396679,10.950344021183358,27
12987,NS-IBTS,2003,1,22-02-2003 09:23:00 AM,56.15,4.8167,51,9.718091320402575,7.824758409435791,27
12988,NS-IBTS,2003,1,22-02-2003 12:37:00 PM,55.8167,4.45,38,0.8652133154408177,6.358710725411889,27
12989,NS-IBTS,2003,1,22-02-2003 04:27:00 PM,55.7833,5.2333,47,1.1585957825505253,1.1848603696893951,27
13000,NS-IBTS,2003,1,23-02-2003 06:39:00 AM,56.2667,2.2333,74,1.5951638556770833,28.249248968969134,27
13001,NS-IBTS,2003,1,23-02-2003 09:11:00 AM,55.6333,-1.1333,89,0.604983995005108,6.624683875305546,27
13002,NS-IBTS,2003,1,23-02-2003 09:16:00 AM,56.3,1.5667,9,0.30162153132625175,104.59016533578489,27
13003,NS-IBTS,2003,1,23-02-2003 01:39:00 PM,56.25,0.5167,80,1.8312966551353569,32.252355833537344,27
13004,NS-IBTS,2003,1,23-02-2003 05:00:00 PM,55.85,0.4833,74,4.403674357363275,195.11880238172063,27
13006,NS-IBTS,2003,1,24-02-2003 06:37:00 AM,55.3,2.5167,30,0.5016922731802986,0.7019017562530522,27
13007,NS-IBTS,2003,1,24-02-2003 10:43:00 AM,55.25,3.4833,23,0.0,0.0,27
13008,NS-IBTS,2003,1,24-02-2003 12:42:00 PM,52.3285,3.9411,24,0.12064861253050069,0.14007530829947812,27
13009,NS-IBTS,2003,1,24-02-2003 02:52:00 PM,54.8167,3.95,42,1.1987371119559216,3.3357053743137524,27
13010,NS-IBTS,2003,1,24-02-2003 03:59:00 PM,51.8116,3.6138,24,0.1734295759431762,0.30223423972177266,27
13016,NS-IBTS,2003,1,25-02-2003 07:06:00 AM,52.6667,3.4,24,0.2108005479566099,1.653205235278958,27
13017,NS-IBTS,2003,1,25-02-2003 07:16:00 AM,52.1953,2.1005,43,0.04675444260685044,0.23881795307461168,27
13018,NS-IBTS,2003,1,25-02-2003 09:29:00 AM,52.304,1.9116,26,0.02527348653838123,0.0,27
13019,NS-IBTS,2003,1,25-02-2003 11:36:00 AM,52.2,3.65,24,0.03228770697598971,0.672024962978263,27
13020,NS-IBTS,2003,1,25-02-2003 12:36:00 PM,51.7685,1.7658,27,0.5241120328562441,0.0,27
13021,NS-IBTS,2003,1,25-02-2003 04:30:00 PM,52.0,1.8496,27,0.0609505588593135,2.5078046870815927,27
13022,NS-IBTS,2003,1,25-02-2003 05:06:00 PM,52.25,2.35,39,0.40436365612398495,4.795705548033271,27
13034,NS-IBTS,2003,1,26-02-2003 07:15:00 AM,51.8096,3.384,27,0.6086068315495932,1.7597883452093002,27
13035,NS-IBTS,2003,1,26-02-2003 07:32:00 AM,51.5833,2.7833,32,1.2884919969283768,21.100555541356535,27
13036,NS-IBTS,2003,1,26-02-2003 10:25:00 AM,52.3581,3.3211,32,2.0724413403485333,26.746185486254344,27
13037,NS-IBTS,2003,1,26-02-2003 10:56:00 AM,51.6,2.2833,37,0.34261193576891746,13.368228806665977,27
13038,NS-IBTS,2003,1,26-02-2003 12:45:00 PM,52.7973,3.3378,41,0.8168366249366199,3.8734814303116494,27
13039,NS-IBTS,2003,1,26-02-2003 03:33:00 PM,53.1666,3.0631,33,0.0,0.0,27
13040,NS-IBTS,2003,1,26-02-2003 03:46:00 PM,51.3,1.7333,35,7.637492589301024,23.084052097087557,27
13054,NS-IBTS,2003,1,27-02-2003 07:11:00 AM,53.7966,3.6883,37,19.651686424260816,56.49573953114751,27
13055,NS-IBTS,2003,1,27-02-2003 10:03:00 AM,51.1167,2.1167,28,88.80343613148845,830.3858819170321,27
13056,NS-IBTS,2003,1,27-02-2003 10:07:00 AM,53.7035,4.544,37,29.008052714667485,63.06900119079781,27
13057,NS-IBTS,2003,1,27-02-2003 12:51:00 PM,53.5283,5.2303,22,0.06449435049985958,0.0,27
13058,NS-IBTS,2003,1,27-02-2003 03:42:00 PM,53.6841,6.1333,27,1.8741356801657,0.1615042474394812,27
13706,NS-IBTS,2004,1,21-01-2004 07:56:00 AM,56.3135,-2.1373,52,169.4227419659104,2.430977507656002,28
13707,NS-IBTS,2004,1,21-01-2004 11:41:00 AM,56.6972,-2.244,50,32.39268076901941,0.14007530829947812,28
13708,NS-IBTS,2004,1,21-01-2004 02:58:00 PM,56.6508,-1.6185,60,4.717072688487704,3.4532683748546606,28
13709,NS-IBTS,2004,1,22-01-2004 07:15:00 AM,55.1642,6.521,42,0.20988748403581442,1.0871072045785883,28
13710,NS-IBTS,2004,1,22-01-2004 07:52:00 AM,56.2117,-1.4742,60,33.54475329221471,6.983950294997813,28
13711,NS-IBTS,2004,1,22-01-2004 10:23:00 AM,54.8167,6.5805,43,0.9131175183009256,0.21077395498673143,28
13712,NS-IBTS,2004,1,22-01-2004 10:43:00 AM,56.291,-0.9627,70,29.541757883763196,51.671763120705,28
13713,NS-IBTS,2004,1,22-01-2004 01:45:00 PM,54.8427,7.368,26,2.3146594557981173,0.8117281352292982,28
13714,NS-IBTS,2004,1,22-01-2004 03:26:00 PM,56.781,-0.2473,81,0.3454734011643646,32.623321619070275,28
13715,NS-IBTS,2004,1,22-01-2004 03:45:00 PM,55.103,7.4248,22,1.3231576993689464,0.902905872029969,28
13716,NS-IBTS,2004,1,23-01-2004 07:29:00 AM,56.2163,4.4873,63,0.6765476846610822,0.4543072677437528,28
13717,NS-IBTS,2004,1,23-01-2004 07:47:00 AM,57.2108,0.1772,85,0.8341729917508546,49.06477171696294,28
13718,NS-IBTS,2004,1,23-01-2004 10:51:00 AM,56.9693,0.5637,90,0.0,50.884743112131076,28
13719,NS-IBTS,2004,1,23-01-2004 11:08:00 AM,55.7468,4.3763,38,0.04050627756062786,0.1615042474394812,28
