,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Pleuronectes_platessa_juvenile,Pleuronectes_platessa_adult,YearQuarter
15374,NS-IBTS,2006,3,26-08-2006 12:52:00 PM,56.7328,3.6057,58,0.0,2.9616990795878064,32
15385,NS-IBTS,2006,3,27-08-2006 04:55:00 AM,55.8667,0.0333,95,0.0,0.4464578028022066,32
15386,NS-IBTS,2006,3,27-08-2006 09:16:00 AM,56.5802,-0.403,74,0.768084895603125,8.784036659450521,32
15387,NS-IBTS,2006,3,27-08-2006 01:38:00 PM,56.5328,-1.3567,65,2.1018320095895437,13.056534038197222,32
15403,NS-IBTS,2006,3,30-08-2006 05:42:00 PM,57.0123,-1.7908,117,0.1861944185807831,4.376866770295043,32
15413,NS-IBTS,2006,3,31-08-2006 05:30:00 AM,58.4005,-2.5657,62,29.182879198626193,4.716945252911031,32
15414,NS-IBTS,2006,3,31-08-2006 12:08:00 PM,59.038,-2.0535,72,1.5715340924785828,24.092148562551124,32
15415,NS-IBTS,2006,3,31-08-2006 05:00:00 PM,59.2703,-1.2203,115,2.0680516354630116,10.776859061808928,32
15100,NS-IBTS,2006,3,01-09-2006 05:31:00 AM,59.2055,-0.5107,138,0.0,0.0,32
15101,NS-IBTS,2006,3,01-09-2006 11:51:00 AM,59.2203,0.8698,120,0.0,4.028312404610041,32
15102,NS-IBTS,2006,3,01-09-2006 03:25:00 PM,59.2915,1.6658,115,0.0,0.0,32
15108,NS-IBTS,2006,3,02-09-2006 05:44:00 AM,60.3518,1.2153,143,0.0,0.0,32
15109,NS-IBTS,2006,3,02-09-2006 09:13:00 AM,60.3082,0.581,140,0.0,1.222521224252462,32
15110,NS-IBTS,2006,3,02-09-2006 01:58:00 PM,60.0323,-0.4913,132,0.0,1.1296974176795984,32
15127,NS-IBTS,2006,3,04-09-2006 05:41:00 AM,61.0462,-1.2282,143,0.0,0.0,32
15128,NS-IBTS,2006,3,04-09-2006 09:43:00 AM,61.2167,-0.3605,155,0.0,0.0,32
15129,NS-IBTS,2006,3,04-09-2006 02:27:00 PM,61.281,0.5117,174,0.0,0.0,32
15130,NS-IBTS,2006,3,04-09-2006 05:45:00 PM,61.26,1.2547,162,0.0,0.0,32
15136,NS-IBTS,2006,3,05-09-2006 05:46:00 AM,61.0648,2.5782,210,0.0,0.0,32
15137,NS-IBTS,2006,3,05-09-2006 12:23:00 PM,60.2028,3.1202,135,0.0,0.0,32
15138,NS-IBTS,2006,3,05-09-2006 02:45:00 PM,57.6602,11.1838,37,12.030025422622066,2.1184893258306117,32
15139,NS-IBTS,2006,3,05-09-2006 05:13:00 PM,60.285,2.1105,118,0.0,2.1557455110477464,32
15152,NS-IBTS,2006,3,06-09-2006 05:19:00 AM,58.0745,9.8165,260,0.0,0.0,32
15153,NS-IBTS,2006,3,06-09-2006 07:32:00 AM,57.9102,9.67,96,0.0,0.9584723848020177,32
15154,NS-IBTS,2006,3,06-09-2006 07:41:00 AM,59.2473,3.3805,175,0.0,0.0,32
15155,NS-IBTS,2006,3,06-09-2006 09:16:00 AM,57.8905,9.7073,75,0.0,13.804238474172625,32
15156,NS-IBTS,2006,3,06-09-2006 11:27:00 AM,57.862,9.7908,56,0.0,22.739839090014577,32
15157,NS-IBTS,2006,3,06-09-2006 01:06:00 PM,57.7617,9.8043,38,0.0,9.66514793345943,32
15158,NS-IBTS,2006,3,06-09-2006 01:11:00 PM,59.3207,2.122,126,0.0,0.0,32
15174,NS-IBTS,2006,3,07-09-2006 05:23:00 AM,57.3208,8.4978,29,0.21447908687425105,22.49789094272348,32
15175,NS-IBTS,2006,3,07-09-2006 05:30:00 AM,58.4313,0.726,147,0.0,0.0,32
15176,NS-IBTS,2006,3,07-09-2006 07:47:00 AM,57.4287,8.5975,37,0.0,17.439272830525994,32
15177,NS-IBTS,2006,3,07-09-2006 09:14:00 AM,58.2453,1.4433,112,0.0,0.0,32
15178,NS-IBTS,2006,3,07-09-2006 09:29:00 AM,57.457,8.5872,54,0.0,10.614175438404597,32
15179,NS-IBTS,2006,3,07-09-2006 11:28:00 AM,57.4823,8.492,67,0.0,9.189150491339907,32
15180,NS-IBTS,2006,3,07-09-2006 12:35:00 PM,57.8345,1.49,92,0.0,10.55106393485081,32
15181,NS-IBTS,2006,3,07-09-2006 02:46:00 PM,57.506,8.8665,38,2.8247600816081864,139.12960780785073,32
15182,NS-IBTS,2006,3,07-09-2006 05:11:00 PM,57.5247,0.5533,88,0.1861944185807831,6.1626232072190055,32
15192,NS-IBTS,2006,3,08-09-2006 05:21:00 AM,58.0083,-1.1845,106,4.349546804363088,7.417166618673669,32
15193,NS-IBTS,2006,3,08-09-2006 05:23:00 AM,57.4393,10.8225,41,3.7770524982558027,1.562258712142572,32
15194,NS-IBTS,2006,3,08-09-2006 07:18:00 AM,57.5877,11.018,35,3.0743604169776444,2.171246732970507,32
15195,NS-IBTS,2006,3,08-09-2006 09:15:00 AM,58.2447,-0.5652,112,0.0,0.6700017489984627,32
15196,NS-IBTS,2006,3,08-09-2006 12:24:00 PM,57.911,-0.2895,106,0.0,1.7062381492540584,32
15197,NS-IBTS,2006,3,08-09-2006 05:09:00 PM,57.0965,-0.3038,85,0.362044806632678,2.2499471412308676,32
15222,NS-IBTS,2006,3,11-09-2006 10:46:00 AM,57.401,11.3223,39,8.707610970981634,3.5059339391686484,32
15223,NS-IBTS,2006,3,11-09-2006 01:01:00 PM,57.186,11.4443,71,0.24551194325321124,8.939764114398548,32
15243,NS-IBTS,2006,3,13-09-2006 12:26:00 PM,56.3373,12.6028,23,1.3606461729411545,0.0,32
15244,NS-IBTS,2006,3,13-09-2006 03:13:00 PM,56.5617,12.608,23,0.0,1.4232556834269077,32
15253,NS-IBTS,2006,3,14-09-2006 05:33:00 AM,56.3738,12.2582,33,0.6480282991799624,0.7357027502252066,32
15254,NS-IBTS,2006,3,14-09-2006 09:02:00 AM,56.844,12.2448,37,0.0,21.254044906491167,32
15255,NS-IBTS,2006,3,14-09-2006 10:40:00 AM,56.9013,12.2645,26,6.920391666730678,10.380490272681753,32
15256,NS-IBTS,2006,3,14-09-2006 01:48:00 PM,57.0975,11.8285,56,0.9982745965216768,3.0635343765609555,32
15257,NS-IBTS,2006,3,14-09-2006 03:43:00 PM,57.1898,11.6605,74,0.9389570718492487,2.8298654100559584,32
15268,NS-IBTS,2006,3,15-09-2006 05:15:00 AM,57.0195,12.2063,30,2.8157989955558422,1.3855457258248032,32
15269,NS-IBTS,2006,3,15-09-2006 07:13:00 AM,57.1867,12.0618,28,1.4372694422046037,0.0,32
15270,NS-IBTS,2006,3,15-09-2006 09:33:00 AM,57.3182,11.5757,62,1.4640188741435922,1.2528482478967642,32
15297,NS-IBTS,2006,3,18-09-2006 11:53:00 AM,57.6068,11.095,35,5.0536142564276325,1.212789756356357,32
15298,NS-IBTS,2006,3,18-09-2006 01:05:00 PM,57.652,10.9928,31,6.276677623200053,2.7992456563638193,32
15299,NS-IBTS,2006,3,18-09-2006 03:54:00 PM,57.8307,10.573,106,0.0,14.367245641648092,32
15304,NS-IBTS,2006,3,19-09-2006 05:18:00 AM,56.215,10.962,21,9.861032638159838,28.982397607244067,32
15305,NS-IBTS,2006,3,19-09-2006 07:20:00 AM,56.4442,11.0848,18,48.94158229918711,81.26624251614626,32
15306,NS-IBTS,2006,3,19-09-2006 10:44:00 AM,56.3515,11.925,31,0.4703343903184303,1.9723131889645789,32
15307,NS-IBTS,2006,3,19-09-2006 01:09:00 PM,56.5913,11.824,33,0.24551194325321124,2.9085642191042793,32
15308,NS-IBTS,2006,3,19-09-2006 03:17:00 PM,56.7878,11.8777,45,0.0,2.1174719349358457,32
15314,NS-IBTS,2006,3,20-09-2006 06:13:00 AM,57.487,9.1413,23,28.353321586202565,83.24724173087753,32
15315,NS-IBTS,2006,3,20-09-2006 08:08:00 AM,57.5977,9.1335,33,0.806713594425481,18.491723067451797,32
15316,NS-IBTS,2006,3,20-09-2006 09:45:00 AM,57.584,8.9683,46,0.0,0.0,32
15317,NS-IBTS,2006,3,20-09-2006 12:50:00 PM,57.8707,9.3085,155,0.0,0.0,32
15318,NS-IBTS,2006,3,20-09-2006 02:23:00 PM,57.9367,9.3817,219,0.0,1.3203296494347987,32
15324,NS-IBTS,2006,3,21-09-2006 05:27:00 AM,58.3608,10.8447,132,0.0,13.449719586383639,32
15325,NS-IBTS,2006,3,21-09-2006 07:05:00 AM,58.2362,10.8843,155,0.0,4.517800536357717,32
15326,NS-IBTS,2006,3,21-09-2006 09:28:00 AM,58.269,11.3143,38,4.457614377162871,0.6700017489984627,32
15327,NS-IBTS,2006,3,21-09-2006 11:36:00 AM,58.1267,11.1588,91,1.1372093352146677,229.29704437687317,32
15328,NS-IBTS,2006,3,21-09-2006 01:46:00 PM,57.9825,10.8147,189,0.0,0.0,32
15329,NS-IBTS,2006,3,21-09-2006 03:29:00 PM,57.9887,10.7192,183,0.0,0.0,32
15335,NS-IBTS,2006,3,22-09-2006 05:23:00 AM,56.9198,11.6987,61,1.5432494241851147,49.997267961795835,32
15606,NS-IBTS,2007,1,16-01-2007 01:46:00 PM,60.15,0.7933,153,0.0,0.0,33
15607,NS-IBTS,2007,1,16-01-2007 03:58:00 PM,60.0767,1.1117,130,0.0,0.0,33
15621,NS-IBTS,2007,1,18-01-2007 03:56:00 PM,60.6133,3.025,145,0.0,0.0,33
15622,NS-IBTS,2007,1,18-01-2007 07:48:00 PM,60.7233,2.5983,122,0.0,0.0,33
15630,NS-IBTS,2007,1,19-01-2007 01:35:00 AM,60.7617,1.31,143,0.0,0.0,33
15631,NS-IBTS,2007,1,19-01-2007 06:16:00 AM,60.7783,0.5683,136,0.0,0.0,33
15632,NS-IBTS,2007,1,19-01-2007 09:49:00 AM,61.1183,0.6833,157,0.0,0.0,33
15633,NS-IBTS,2007,1,19-01-2007 12:45:00 PM,61.0483,1.185,146,0.0,0.0,33
15634,NS-IBTS,2007,1,19-01-2007 05:04:00 PM,61.05,2.47,162,0.0,0.0,33
15642,NS-IBTS,2007,1,20-01-2007 07:29:00 AM,54.9812,6.3963,44,2.564019749532296,9.726466634145472,33
15643,NS-IBTS,2007,1,20-01-2007 09:43:00 AM,55.1385,6.5272,42,8.233893284184088,27.633936204520428,33
15644,NS-IBTS,2007,1,20-01-2007 01:19:00 PM,57.0613,-1.8355,96,0.5903632423223528,0.39972917326973484,33
15652,NS-IBTS,2007,1,21-01-2007 08:04:00 AM,56.6955,-2.2413,58,1.4904947322894018,0.31634256280089557,33
15653,NS-IBTS,2007,1,21-01-2007 10:08:00 AM,55.7247,4.8612,39,0.13735072279811805,0.0,33
15654,NS-IBTS,2007,1,21-01-2007 10:56:00 AM,56.6497,-1.6153,61,0.16052814571723564,0.0,33
15655,NS-IBTS,2007,1,21-01-2007 01:23:00 PM,56.0168,4.8523,51,0.0,0.0,33
15656,NS-IBTS,2007,1,21-01-2007 02:02:00 PM,56.315,-2.1332,61,2.141321652113346,0.31634256280089557,33
15665,NS-IBTS,2007,1,22-01-2007 07:34:00 AM,56.1392,3.8058,68,0.0,0.0,33
15666,NS-IBTS,2007,1,22-01-2007 07:59:00 AM,56.2172,-1.4453,60,0.42126626788436183,0.0,33
15667,NS-IBTS,2007,1,22-01-2007 10:44:00 AM,55.7942,3.2433,61,0.0,0.5506410905318967,33
15668,NS-IBTS,2007,1,22-01-2007 10:44:00 AM,56.3002,-0.9512,73,0.2584736988740997,1.4232556834269077,33
15669,NS-IBTS,2007,1,22-01-2007 10:51:00 AM,57.6723,11.3595,65,1.3267474533720744,3.8506496090052797,33
15670,NS-IBTS,2007,1,22-01-2007 12:59:00 PM,57.8187,11.0383,47,13.671839754389932,28.671068344864825,33
15671,NS-IBTS,2007,1,22-01-2007 01:16:00 PM,55.8462,2.749,80,0.0,0.0,33
15672,NS-IBTS,2007,1,22-01-2007 02:16:00 PM,57.8542,10.9468,73,11.22987111605935,27.212643885075973,33
15673,NS-IBTS,2007,1,22-01-2007 03:28:00 PM,56.017,2.6572,80,0.0,0.4464578028022066,33
15674,NS-IBTS,2007,1,22-01-2007 03:51:00 PM,56.7687,-0.2768,82,0.24551194325321124,1.1694616374279247,33
15682,NS-IBTS,2007,1,23-01-2007 07:35:00 AM,57.4162,8.5477,37,4.657916130600635,70.27930795489435,33
15683,NS-IBTS,2007,1,23-01-2007 07:50:00 AM,55.3788,2.1702,41,0.0,0.0,33
15684,NS-IBTS,2007,1,23-01-2007 07:55:00 AM,56.7758,2.5388,71,0.0,0.5506410905318967,33
15685,NS-IBTS,2007,1,23-01-2007 08:46:00 AM,60.2783,2.6417,99,0.0,1.3805580129241002,33
15686,NS-IBTS,2007,1,23-01-2007 08:58:00 AM,57.4543,8.5388,52,3.352086361222197,28.807787071213838,33
15687,NS-IBTS,2007,1,23-01-2007 10:25:00 AM,57.5278,8.6478,67,0.4915400959709535,10.061339946413616,33
15688,NS-IBTS,2007,1,23-01-2007 10:42:00 AM,55.4103,1.6795,60,0.0,0.0,33
15689,NS-IBTS,2007,1,23-01-2007 11:50:00 AM,60.1483,3.15,147,0.0,0.0,33
15690,NS-IBTS,2007,1,23-01-2007 11:54:00 AM,56.719,3.6105,60,0.0,0.0,33
15691,NS-IBTS,2007,1,23-01-2007 12:04:00 PM,57.6108,8.7635,80,0.9459785657997547,19.917863491970135,33
15692,NS-IBTS,2007,1,23-01-2007 02:07:00 PM,55.7002,1.3078,78,0.0,0.3564010543413025,33
15693,NS-IBTS,2007,1,23-01-2007 02:21:00 PM,57.7652,8.7447,218,0.03397277245574928,3.3228182127521206,33
15694,NS-IBTS,2007,1,23-01-2007 02:24:00 PM,56.7202,4.1163,52,0.0,0.6700017489984627,33
15695,NS-IBTS,2007,1,23-01-2007 03:11:00 PM,59.6933,3.175,144,0.0,0.0,33
15696,NS-IBTS,2007,1,23-01-2007 05:01:00 PM,59.6283,2.8583,110,0.0,0.0,33
15697,NS-IBTS,2007,1,24-01-2007 07:34:00 AM,57.3137,4.3197,67,0.0,0.0,33
15698,NS-IBTS,2007,1,24-01-2007 07:36:00 AM,58.0585,9.7727,254,0.0,1.799699166678061,33
15699,NS-IBTS,2007,1,24-01-2007 07:53:00 AM,55.8917,0.6008,85,0.0,0.0,33
15700,NS-IBTS,2007,1,24-01-2007 09:06:00 AM,58.0223,9.85,156,0.026076768120588706,1.158999550133828,33
15701,NS-IBTS,2007,1,24-01-2007 09:55:00 AM,56.1097,0.4845,86,0.0,0.7357027502252066,33
15702,NS-IBTS,2007,1,24-01-2007 10:26:00 AM,57.6628,4.1737,71,0.0,0.0,33
15703,NS-IBTS,2007,1,24-01-2007 10:32:00 AM,57.9808,9.8767,103,0.3900544703940215,0.8055934196803897,33
15704,NS-IBTS,2007,1,24-01-2007 10:37:00 AM,59.7283,0.685,121,0.0,1.1296974176795984,33
15705,NS-IBTS,2007,1,24-01-2007 12:13:00 PM,57.8973,9.8915,61,0.18238080956732233,4.448148143267909,33
15706,NS-IBTS,2007,1,24-01-2007 12:48:00 PM,57.6483,3.6482,73,0.0,1.3203296494347987,33
15707,NS-IBTS,2007,1,24-01-2007 01:51:00 PM,57.7583,9.7947,37,1.0430467940276094,4.939052167838669,33
15708,NS-IBTS,2007,1,24-01-2007 02:32:00 PM,59.7217,1.3783,107,0.0,1.5670433653567826,33
15709,NS-IBTS,2007,1,24-01-2007 02:34:00 PM,56.2475,1.3818,83,0.0,2.0193137877426084,33
15710,NS-IBTS,2007,1,24-01-2007 02:58:00 PM,57.47,3.5753,67,0.0,0.0,33
15711,NS-IBTS,2007,1,25-01-2007 07:28:00 AM,58.661,10.8257,81,1.821134708905638,1.2634431992145017,33
15712,NS-IBTS,2007,1,25-01-2007 07:44:00 AM,59.33,0.51,227,0.0,0.0,33
15713,NS-IBTS,2007,1,25-01-2007 07:46:00 AM,57.308,2.6183,81,0.0,1.092103804566509,33
15714,NS-IBTS,2007,1,25-01-2007 07:53:00 AM,56.681,0.7727,89,0.0,0.0,33
15715,NS-IBTS,2007,1,25-01-2007 08:53:00 AM,58.5912,10.901,75,6.468064598303667,11.450591774704005,33
15716,NS-IBTS,2007,1,25-01-2007 10:15:00 AM,56.7742,1.3452,96,0.0,0.0,33
15717,NS-IBTS,2007,1,25-01-2007 10:41:00 AM,58.5365,10.8443,93,3.9521089007634154,7.383911230825474,33
15718,NS-IBTS,2007,1,25-01-2007 10:59:00 AM,57.6328,2.1973,85,0.0,0.0,33
15719,NS-IBTS,2007,1,25-01-2007 12:13:00 PM,59.2833,1.7417,116,0.0,0.0,33
15720,NS-IBTS,2007,1,25-01-2007 12:28:00 PM,58.4953,11.1255,55,2.702007496869568,1.4753421129347233,33
15721,NS-IBTS,2007,1,25-01-2007 01:22:00 PM,57.1835,1.2128,91,0.0,0.0,33
15722,NS-IBTS,2007,1,25-01-2007 02:19:00 PM,59.2833,2.145,121,0.0,0.0,33
15723,NS-IBTS,2007,1,25-01-2007 02:20:00 PM,57.3542,1.6747,95,0.0,0.0,33
15724,NS-IBTS,2007,1,25-01-2007 02:24:00 PM,58.326,11.0007,103,2.076054256727275,10.07809995990831,33
15725,NS-IBTS,2007,1,25-01-2007 03:33:00 PM,57.3032,0.9058,96,0.0,0.0,33
15726,NS-IBTS,2007,1,25-01-2007 05:55:00 PM,59.2833,3.135,140,0.0,0.0,33
15727,NS-IBTS,2007,1,26-01-2007 07:26:00 AM,57.4643,10.8697,41,5.447798143557386,3.1279195341012227,33
15728,NS-IBTS,2007,1,26-01-2007 08:02:00 AM,57.839,1.3698,92,0.0,0.8055934196803897,33
15729,NS-IBTS,2007,1,26-01-2007 08:29:00 AM,58.3368,0.4702,150,0.0,0.0,33
15730,NS-IBTS,2007,1,26-01-2007 09:35:00 AM,57.6508,10.9987,31,1.5498792615118466,5.199060117277865,33
15731,NS-IBTS,2007,1,26-01-2007 11:58:00 AM,58.187,1.2538,135,0.0,0.0,33
15732,NS-IBTS,2007,1,26-01-2007 01:22:00 PM,57.644,0.7587,110,0.0,0.4464578028022066,33
15733,NS-IBTS,2007,1,26-01-2007 03:20:00 PM,58.1555,0.8535,156,0.0,0.0,33
15734,NS-IBTS,2007,1,26-01-2007 03:47:00 PM,57.6858,1.276,92,0.0,0.49671802028572676,33
15737,NS-IBTS,2007,1,27-01-2007 08:02:00 AM,57.747,0.5838,105,0.0,0.0,33
15738,NS-IBTS,2007,1,27-01-2007 08:13:00 AM,58.3863,1.1477,140,0.0,0.0,33
15739,NS-IBTS,2007,1,27-01-2007 12:12:00 PM,57.8058,-0.592,112,0.0,0.9584723848020177,33
15740,NS-IBTS,2007,1,27-01-2007 12:19:00 PM,58.6495,1.1575,118,0.0,0.0,33
15741,NS-IBTS,2007,1,27-01-2007 03:08:00 PM,57.8457,-1.1843,108,0.5820188402530009,5.612388581696932,33
15742,NS-IBTS,2007,1,27-01-2007 03:26:00 PM,58.8053,0.8272,135,0.0,0.0,33
15746,NS-IBTS,2007,1,28-01-2007 08:14:00 AM,58.1765,-3.1703,69,4.06000783417711,0.31634256280089557,33
15747,NS-IBTS,2007,1,28-01-2007 11:09:00 AM,57.8838,-3.2617,62,0.45840701423258934,0.8798058738539506,33
15748,NS-IBTS,2007,1,28-01-2007 12:14:00 PM,58.2198,-2.5205,58,4.215300641242332,3.797753546224032,33
15749,NS-IBTS,2007,1,28-01-2007 02:11:00 PM,57.8323,-2.5138,85,0.17940561764914395,0.4464578028022066,33
15750,NS-IBTS,2007,1,28-01-2007 02:44:00 PM,58.1972,-3.0323,60,13.683386772515322,3.8875797504512692,33
15754,NS-IBTS,2007,1,29-01-2007 08:02:00 AM,58.3242,-1.3468,88,0.5123579553896047,2.8900894184191728,33
15755,NS-IBTS,2007,1,29-01-2007 08:16:00 AM,59.8288,-2.5398,86,0.5225729523499136,7.759979177497683,33
15756,NS-IBTS,2007,1,29-01-2007 11:17:00 AM,57.5563,11.6105,50,1.377408842336886,0.9970988933341033,33
15757,NS-IBTS,2007,1,29-01-2007 11:35:00 AM,59.8957,-1.7907,104,0.0,1.680338508211495,33
15758,NS-IBTS,2007,1,29-01-2007 11:52:00 AM,58.3663,-2.5583,64,0.517206368834501,1.1694616374279247,33
15760,NS-IBTS,2007,1,29-01-2007 01:09:00 PM,57.349,11.5877,63,1.7138238271351203,4.016109335778314,33
15759,NS-IBTS,2007,1,29-01-2007 01:09:00 PM,52.768,4.4168,21,0.028336566525539585,0.0,33
15761,NS-IBTS,2007,1,29-01-2007 01:39:00 PM,60.0225,-1.5188,131,0.4006735054550341,0.49671802028572676,33
15762,NS-IBTS,2007,1,29-01-2007 03:26:00 PM,58.8455,-2.3642,82,0.40604008897044686,0.0,33
15763,NS-IBTS,2007,1,29-01-2007 03:40:00 PM,53.1089,4.1758,29,3.7560692866957632,5.730040516544897,33
15764,NS-IBTS,2007,1,30-01-2007 07:23:00 AM,53.6748,6.1393,28,0.5072507100152543,0.6727436171421981,33
15765,NS-IBTS,2007,1,30-01-2007 07:51:00 AM,56.2165,10.9652,21,33.55972740864122,69.3513564047026,33
15766,NS-IBTS,2007,1,30-01-2007 07:56:00 AM,58.3328,-0.3452,134,0.0,0.0,33
15767,NS-IBTS,2007,1,30-01-2007 07:57:00 AM,49.8767,0.4203,33,0.0,0.0,33
15768,NS-IBTS,2007,1,30-01-2007 09:56:00 AM,56.4468,11.0858,18,381.52789511472173,214.89663789783512,33
15769,NS-IBTS,2007,1,30-01-2007 10:29:00 AM,58.6143,-0.2682,135,0.0,0.0,33
15770,NS-IBTS,2007,1,30-01-2007 10:31:00 AM,53.8693,7.0846,24,0.0792796751660559,0.0,33
15771,NS-IBTS,2007,1,30-01-2007 11:58:00 AM,50.3,0.4094,46,0.0,0.6083584596019311,33
15772,NS-IBTS,2007,1,30-01-2007 01:15:00 PM,54.265,7.4136,40,0.31245991587250443,0.6083584596019311,33
15773,NS-IBTS,2007,1,30-01-2007 01:27:00 PM,56.3522,11.917,31,12.37204171438802,73.59359131520328,33
15774,NS-IBTS,2007,1,30-01-2007 01:51:00 PM,58.8703,0.2787,140,0.0,0.0,33
15775,NS-IBTS,2007,1,30-01-2007 03:32:00 PM,54.3386,8.0089,17,0.16874821896587638,0.0,33
15776,NS-IBTS,2007,1,30-01-2007 03:50:00 PM,59.0128,0.017,138,0.0,0.0,33
15777,NS-IBTS,2007,1,31-01-2007 07:21:00 AM,54.2473,6.1822,38,0.34988718164434573,4.470664900241883,33
15778,NS-IBTS,2007,1,31-01-2007 08:10:00 AM,59.2398,1.4343,115,0.0,0.0,33
15779,NS-IBTS,2007,1,31-01-2007 09:07:00 AM,50.2169,1.1923,29,0.9733990953441174,5.671002877892654,33
15780,NS-IBTS,2007,1,31-01-2007 10:25:00 AM,54.1576,5.4626,41,1.602339133859231,5.199298768170178,33
15781,NS-IBTS,2007,1,31-01-2007 12:49:00 PM,58.7975,1.6737,110,0.0,0.0,33
15782,NS-IBTS,2007,1,31-01-2007 12:52:00 PM,54.1166,4.8666,43,0.09794555315686408,2.3971962057303795,33
15783,NS-IBTS,2007,1,31-01-2007 01:22:00 PM,60.77,-0.623,112,0.0,4.348200228408418,33
15784,NS-IBTS,2007,1,31-01-2007 01:32:00 PM,50.4171,1.3423,29,0.0,0.9890861799430937,33
15785,NS-IBTS,2007,1,31-01-2007 03:34:00 PM,58.7968,2.3918,111,0.0,0.0,33
15786,NS-IBTS,2007,1,31-01-2007 03:45:00 PM,53.9467,5.5879,34,1.79968183211953,6.573922194954493,33
15416,NS-IBTS,2007,1,01-02-2007 07:17:00 AM,56.3723,12.259,33,0.3628871239858241,6.925686440698929,33
15417,NS-IBTS,2007,1,01-02-2007 07:28:00 AM,53.8728,4.369,42,0.40604008897044686,2.2511033547003367,33
15418,NS-IBTS,2007,1,01-02-2007 07:37:00 AM,58.2345,4.3558,166,0.0,0.0,33
15419,NS-IBTS,2007,1,01-02-2007 08:08:00 AM,60.918,-1.8743,139,0.0,0.0,33
15420,NS-IBTS,2007,1,01-02-2007 08:12:00 AM,50.5187,0.6579,51,0.13735072279811805,1.8718016588164328,33
15421,NS-IBTS,2007,1,01-02-2007 09:14:00 AM,56.3588,12.5535,23,0.1806826288941209,0.7357027502252066,33
15422,NS-IBTS,2007,1,01-02-2007 09:37:00 AM,53.8894,3.8216,38,1.6858984526583498,3.6068213961621467,33
15423,NS-IBTS,2007,1,01-02-2007 10:52:00 AM,61.0353,-1.2377,138,0.0,0.0,33
15424,NS-IBTS,2007,1,01-02-2007 11:14:00 AM,58.2503,3.4403,104,0.0,0.0,33
15425,NS-IBTS,2007,1,01-02-2007 11:41:00 AM,56.5613,12.6115,23,39.83993612312219,31.967372078203894,33
15426,NS-IBTS,2007,1,01-02-2007 12:37:00 PM,54.1987,4.454,48,0.24551194325321124,2.069571683746036,33
15427,NS-IBTS,2007,1,01-02-2007 01:23:00 PM,50.8626,1.3462,31,0.3723888371615662,0.49671802028572676,33
15428,NS-IBTS,2007,1,01-02-2007 01:40:00 PM,61.1443,-0.6853,149,0.0,0.0,33
15429,NS-IBTS,2007,1,01-02-2007 02:19:00 PM,56.8183,12.2123,38,0.5290275271486338,3.381710420345447,33
15430,NS-IBTS,2007,1,01-02-2007 02:23:00 PM,58.2222,2.6565,73,0.1861944185807831,0.0,33
15431,NS-IBTS,2007,1,01-02-2007 03:20:00 PM,54.2646,5.2375,42,0.5380242282531522,3.401195613258844,33
15433,NS-IBTS,2007,1,02-02-2007 07:13:00 AM,57.0162,12.2037,31,6.29212791521003,2.8393041479042265,33
15434,NS-IBTS,2007,1,02-02-2007 07:20:00 AM,58.8033,2.55,110,0.0,0.8798058738539506,33
15435,NS-IBTS,2007,1,02-02-2007 07:49:00 AM,58.8667,3.266,122,0.0,0.0,33
15436,NS-IBTS,2007,1,02-02-2007 08:01:00 AM,60.0653,-0.405,125,0.0,0.0,33
15437,NS-IBTS,2007,1,02-02-2007 08:08:00 AM,50.7989,0.8823,38,0.1165328633794668,1.3203296494347987,33
15438,NS-IBTS,2007,1,02-02-2007 08:57:00 AM,57.1848,12.0618,29,1.723507361977872,0.0,33
15439,NS-IBTS,2007,1,02-02-2007 11:11:00 AM,51.0107,1.105,31,0.21447908687425105,1.5498076228524131,33
15440,NS-IBTS,2007,1,02-02-2007 11:13:00 AM,59.2317,3.317,156,0.0,0.0,33
15441,NS-IBTS,2007,1,02-02-2007 11:58:00 AM,59.7185,-0.402,136,0.0,0.0,33
15442,NS-IBTS,2007,1,03-02-2007 07:28:00 AM,51.1024,2.0575,33,0.6607996721439525,0.31634256280089557,33
15443,NS-IBTS,2007,1,03-02-2007 07:59:00 AM,58.865,-2.3457,82,1.1852440564964453,0.31634256280089557,33
15444,NS-IBTS,2007,1,03-02-2007 08:44:00 AM,57.8292,5.018,102,0.0,1.3981264302164744,33
15445,NS-IBTS,2007,1,03-02-2007 10:24:00 AM,51.2641,1.7195,44,0.10856234767659619,1.0697309222681974,33
15446,NS-IBTS,2007,1,03-02-2007 11:47:00 AM,59.1932,-2.2538,80,0.5612016511722697,0.49671802028572676,33
15447,NS-IBTS,2007,1,03-02-2007 12:07:00 PM,58.675,3.6283,169,0.0,0.0,33
15448,NS-IBTS,2007,1,03-02-2007 12:48:00 PM,51.5225,1.7573,44,0.5478624814261777,0.6727436171421981,33
15449,NS-IBTS,2007,1,03-02-2007 03:16:00 PM,59.2568,-1.5098,102,3.1377016014417527,5.024704902165779,33
15450,NS-IBTS,2007,1,03-02-2007 03:23:00 PM,51.662,2.153,50,0.24551194325321124,1.305428742743989,33
15451,NS-IBTS,2007,1,03-02-2007 04:30:00 PM,58.2317,3.425,93,0.0,0.0,33
15452,NS-IBTS,2007,1,04-02-2007 05:33:00 AM,57.7867,2.6517,65,0.0,0.0,33
