,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Limanda_limanda_juvenile,Limanda_limanda_adult,YearQuarter
16142,NS-IBTS,2008,1,15-02-2008 12:03:00 PM,55.3249,6.6272,39,0.0,9.405447999438483,35
16143,NS-IBTS,2008,1,15-02-2008 12:32:00 PM,55.053,4.8446,42,0.25357855436765575,98.61281870297137,35
16144,NS-IBTS,2008,1,15-02-2008 03:31:00 PM,54.7991,4.502,48,0.4033378982711942,307.57371292845244,35
16145,NS-IBTS,2008,1,15-02-2008 03:32:00 PM,54.7831,6.7012,41,0.0,76.49726680575804,35
16146,NS-IBTS,2008,1,16-02-2008 06:56:00 AM,56.2949,7.072,34,0.03522204752260826,52.67405090410914,35
16147,NS-IBTS,2008,1,16-02-2008 07:03:00 AM,55.5611,3.2842,40,0.0,66.4595344963431,35
16148,NS-IBTS,2008,1,16-02-2008 09:34:00 AM,56.6053,7.1405,34,0.018520719213179476,25.869846993932757,35
16149,NS-IBTS,2008,1,16-02-2008 09:43:00 AM,55.4355,2.7685,40,0.0,102.55345403972515,35
16150,NS-IBTS,2008,1,16-02-2008 11:48:00 AM,60.1272,-0.3015,140,0.0,1.1818889968304611,35
16151,NS-IBTS,2008,1,16-02-2008 12:05:00 PM,56.5452,6.7947,43,0.046184132890771695,21.639913395259935,35
16152,NS-IBTS,2008,1,16-02-2008 12:49:00 PM,55.2289,3.4231,29,0.0,60.57579640130332,35
16153,NS-IBTS,2008,1,16-02-2008 03:32:00 PM,59.7547,-0.4363,130,0.0,1.1282716847270273,35
16154,NS-IBTS,2008,1,16-02-2008 04:17:00 PM,54.7691,3.336,42,0.9198940646800209,94.43730822889732,35
16157,NS-IBTS,2008,1,17-02-2008 06:53:00 AM,53.8103,4.5556,41,1.6134619914903545,24.127355907653854,35
16159,NS-IBTS,2008,1,17-02-2008 07:38:00 AM,59.2613,-1.5,97,0.0,43.57699856038631,35
16158,NS-IBTS,2008,1,17-02-2008 07:38:00 AM,56.7918,5.7376,56,0.06672194306022819,236.34110371871608,35
16160,NS-IBTS,2008,1,17-02-2008 09:47:00 AM,54.0887,4.1686,49,0.12202596899089503,119.08018156551715,35
16161,NS-IBTS,2008,1,17-02-2008 10:29:00 AM,56.9643,6.4288,54,0.0,48.00578643413366,35
16162,NS-IBTS,2008,1,17-02-2008 11:00:00 AM,59.2162,-2.2103,72,0.0,4.329852036042394,35
16163,NS-IBTS,2008,1,17-02-2008 11:56:00 AM,53.9073,3.9326,41,0.2186647201838081,44.308729653413856,35
16164,NS-IBTS,2008,1,17-02-2008 12:50:00 PM,57.0385,6.8191,59,0.0,15.52169666564169,35
16165,NS-IBTS,2008,1,17-02-2008 02:44:00 PM,57.0957,7.2629,33,0.0,23.627298609083965,35
16166,NS-IBTS,2008,1,17-02-2008 03:23:00 PM,58.7487,-1.6335,96,0.0,7.2914931182584874,35
16167,NS-IBTS,2008,1,17-02-2008 03:38:00 PM,54.2752,3.5054,45,0.21490711708650978,43.49201064223867,35
16174,NS-IBTS,2008,1,18-02-2008 07:01:00 AM,53.2324,2.4658,30,0.31740237168984736,7.54539788362293,35
16175,NS-IBTS,2008,1,18-02-2008 07:10:00 AM,57.3291,5.378,61,0.0,67.54349478918977,35
16176,NS-IBTS,2008,1,18-02-2008 07:39:00 AM,58.214,-2.5453,53,0.0,22.841749354976383,35
16177,NS-IBTS,2008,1,18-02-2008 11:01:00 AM,53.2369,3.4285,34,2.2680220449587547,87.79814581418856,35
16178,NS-IBTS,2008,1,18-02-2008 11:54:00 AM,57.843,5.5344,138,0.0,1.554540454197405,35
16179,NS-IBTS,2008,1,18-02-2008 01:11:00 PM,52.5851,3.9833,28,0.0,1.065174924582079,35
16180,NS-IBTS,2008,1,18-02-2008 03:21:00 PM,52.696,3.4127,29,0.03754645199719847,10.35091406825239,35
16181,NS-IBTS,2008,1,18-02-2008 03:54:00 PM,58.0563,4.8583,130,0.0,2.531428558082962,35
16182,NS-IBTS,2008,1,18-02-2008 03:55:00 PM,58.8138,-2.4158,72,0.0,5.400169294604704,35
16183,NS-IBTS,2008,1,18-02-2008 04:41:00 PM,53.0586,3.3433,31,0.0,40.36519236980931,35
16187,NS-IBTS,2008,1,19-02-2008 06:58:00 AM,52.2661,4.1814,20,2.276599962581028,9.805156246321431,35
16188,NS-IBTS,2008,1,19-02-2008 07:11:00 AM,52.263,1.8916,28,0.028927123663965843,1.6850499286413256,35
16189,NS-IBTS,2008,1,19-02-2008 07:13:00 AM,57.9702,5.1861,139,0.0,0.0,35
16190,NS-IBTS,2008,1,19-02-2008 07:41:00 AM,58.8295,-3.7112,86,0.0,2.933954551639835,35
16191,NS-IBTS,2008,1,19-02-2008 08:42:00 AM,52.2662,3.8757,24,0.1809315407694598,5.059155465979634,35
16192,NS-IBTS,2008,1,19-02-2008 09:15:00 AM,58.8428,-3.7845,95,0.0,4.691774589751491,35
16193,NS-IBTS,2008,1,19-02-2008 09:34:00 AM,51.9336,1.8173,32,0.018773225998599236,1.1097089332404029,35
16194,NS-IBTS,2008,1,19-02-2008 12:26:00 PM,51.8292,3.6591,26,0.3287969155919911,4.799800068405264,35
16195,NS-IBTS,2008,1,19-02-2008 12:40:00 PM,59.2313,-3.4977,93,0.0,0.7276530435953972,35
16196,NS-IBTS,2008,1,19-02-2008 01:07:00 PM,51.4875,1.7833,45,0.03225851903088568,2.6219964949001304,35
16197,NS-IBTS,2008,1,19-02-2008 03:28:00 PM,59.4252,-3.912,142,0.0,0.562130408399686,35
16198,NS-IBTS,2008,1,19-02-2008 04:42:00 PM,51.6238,2.8057,36,0.0,20.9715800549151,35
16199,NS-IBTS,2008,1,19-02-2008 04:47:00 PM,50.9771,1.1823,23,0.04672199744705921,6.004555028548324,35
16204,NS-IBTS,2008,1,20-02-2008 06:56:00 AM,57.0406,7.1968,35,0.0,18.377022721180705,35
16205,NS-IBTS,2008,1,20-02-2008 07:12:00 AM,49.8746,0.4151,30,0.0,0.5567072637218649,35
16206,NS-IBTS,2008,1,20-02-2008 07:36:00 AM,51.1825,2.3875,19,0.0,5.569360414362364,35
16207,NS-IBTS,2008,1,20-02-2008 07:43:00 AM,60.728,-1.9287,130,0.0,0.1664058689142965,35
16208,NS-IBTS,2008,1,20-02-2008 09:12:00 AM,56.9406,7.619,22,0.0,7.7176520165548705,35
16209,NS-IBTS,2008,1,20-02-2008 09:33:00 AM,50.1606,0.9863,34,0.0,39.9372150588559,35
16210,NS-IBTS,2008,1,20-02-2008 11:30:00 AM,51.0892,1.9605,36,0.0,0.0,35
16211,NS-IBTS,2008,1,20-02-2008 12:17:00 PM,50.2296,1.2046,26,0.0,52.36389480613828,35
16212,NS-IBTS,2008,1,20-02-2008 12:50:00 PM,60.0222,-1.5135,125,0.0,9.1674578375613,35
16213,NS-IBTS,2008,1,20-02-2008 03:06:00 PM,50.5156,0.5926,49,0.0,42.25308103547958,35
16214,NS-IBTS,2008,1,20-02-2008 03:45:00 PM,59.915,-2.1088,96,0.0,3.679725267917883,35
16218,NS-IBTS,2008,1,21-02-2008 07:00:00 AM,50.5188,0.6627,47,0.0,50.73354480988323,35
16219,NS-IBTS,2008,1,21-02-2008 07:10:00 AM,51.4646,2.3303,37,0.0,5.057725984218241,35
16220,NS-IBTS,2008,1,21-02-2008 08:43:00 AM,50.3869,0.8006,41,0.0,85.38639228674204,35
16221,NS-IBTS,2008,1,21-02-2008 09:39:00 AM,51.5803,2.78,37,0.0,10.750105384360296,35
16222,NS-IBTS,2008,1,21-02-2008 12:17:00 PM,51.8316,3.4315,29,0.0,1.0647697113712207,35
16223,NS-IBTS,2008,1,21-02-2008 02:36:00 PM,52.2056,3.722,27,0.05103174502948492,2.2889760949591027,35
16259,NS-IBTS,2008,1,25-02-2008 02:17:00 PM,52.3383,2.7311,45,0.0,0.3175672541892781,35
16260,NS-IBTS,2008,1,25-02-2008 04:41:00 PM,52.6046,2.4761,51,0.0,0.21822168062012565,35
16261,NS-IBTS,2008,1,26-02-2008 07:11:00 AM,52.323,4.4088,19,0.18773225998599236,4.810459870195921,35
16262,NS-IBTS,2008,1,26-02-2008 09:56:00 AM,52.7518,4.3031,24,0.15824245635514161,6.091482016207943,35
16263,NS-IBTS,2008,1,26-02-2008 12:20:00 PM,53.0066,4.2296,34,0.056319677995797714,5.019125007556937,35
16268,NS-IBTS,2008,1,27-02-2008 07:10:00 AM,53.0901,2.7258,35,0.0,0.993166964301623,35
16269,NS-IBTS,2008,1,27-02-2008 10:30:00 AM,53.2883,3.4445,34,0.08361143509481042,28.196731551386414,35
16270,NS-IBTS,2008,1,27-02-2008 01:10:00 PM,53.573,4.28,29,0.34289298563959003,7.71809406041469,35
16271,NS-IBTS,2008,1,27-02-2008 04:27:00 PM,53.75,5.2236,30,0.3871022283706282,21.885483717827338,35
16284,NS-IBTS,2008,1,28-02-2008 07:08:00 AM,53.8716,6.0951,29,0.018773225998599236,2.6164785402693687,35
16285,NS-IBTS,2008,1,28-02-2008 09:52:00 AM,54.256,6.3596,37,0.2247809658000937,51.88265029240183,35
16286,NS-IBTS,2008,1,28-02-2008 01:33:00 PM,54.133,5.2366,42,0.013485293032286445,7.234959212338772,35
16287,NS-IBTS,2008,1,28-02-2008 03:31:00 PM,54.141,4.7363,46,0.009316257149486657,6.216750217747226,35
16415,NS-IBTS,2008,3,12-07-2008 01:25:00 PM,57.7367,4.0567,77,0.0,9.920448919342098,36
16416,NS-IBTS,2008,3,12-07-2008 03:11:00 PM,57.74,3.8833,70,0.0,6.047172164204233,36
16425,NS-IBTS,2008,3,13-07-2008 06:07:00 AM,57.9717,3.5233,89,0.0,16.786247092873307,36
16426,NS-IBTS,2008,3,13-07-2008 02:50:00 PM,57.96,5.4167,178,0.0,0.0,36
16432,NS-IBTS,2008,3,14-07-2008 06:46:00 AM,58.2383,3.455,101,0.0,7.375696379790113,36
16433,NS-IBTS,2008,3,14-07-2008 08:26:00 AM,58.2433,3.44,102,0.0,5.994512583661526,36
16459,NS-IBTS,2008,3,17-07-2008 04:39:00 AM,58.6467,3.64,171,0.0,0.0,36
16460,NS-IBTS,2008,3,17-07-2008 10:57:00 AM,58.7683,2.5233,109,0.0,0.0,36
16461,NS-IBTS,2008,3,17-07-2008 02:16:00 PM,58.78,2.2683,106,0.0,0.0,36
16462,NS-IBTS,2008,3,17-07-2008 10:23:00 PM,59.035,3.1383,155,0.0,0.1642501026214624,36
16488,NS-IBTS,2008,3,19-07-2008 09:11:00 AM,59.3017,2.7617,116,0.0,0.6990510437676809,36
16489,NS-IBTS,2008,3,19-07-2008 10:17:00 PM,59.3183,1.405,102,0.23923843739844158,6.168439733771794,36
16514,NS-IBTS,2008,3,21-07-2008 01:11:00 PM,59.7333,0.6733,124,0.0,0.0,36
16515,NS-IBTS,2008,3,21-07-2008 04:49:00 PM,59.6883,1.3367,113,0.0,6.327296956920035,36
16527,NS-IBTS,2008,3,22-07-2008 12:23:00 AM,59.625,2.7633,120,0.0,0.0,36
16528,NS-IBTS,2008,3,22-07-2008 04:51:00 AM,59.5683,3.26,161,0.0,0.0,36
16537,NS-IBTS,2008,3,23-07-2008 06:51:00 AM,60.0683,1.1083,123,0.0,0.0,36
16538,NS-IBTS,2008,3,23-07-2008 10:00:00 AM,60.2267,0.5683,150,0.0,0.5308002770084668,36
16556,NS-IBTS,2008,3,25-07-2008 05:28:00 AM,60.1767,2.63,103,0.04940692654860738,1.8498111533326582,36
16557,NS-IBTS,2008,3,25-07-2008 08:44:00 AM,60.1,3.1667,158,0.0,0.0,36
16571,NS-IBTS,2008,3,26-07-2008 08:30:00 AM,60.625,2.57,110,0.018073538870004114,5.127645361235025,36
16572,NS-IBTS,2008,3,26-07-2008 11:55:00 AM,60.59,3.0267,143,0.0,0.0,36
16587,NS-IBTS,2008,3,27-07-2008 09:16:00 AM,61.28,2.0367,143,0.0,0.0,36
16588,NS-IBTS,2008,3,27-07-2008 01:59:00 PM,60.9317,1.2633,145,0.0,0.0,36
16589,NS-IBTS,2008,3,27-07-2008 04:22:00 PM,60.9467,1.2883,145,0.0,3.771857015197738,36
16590,NS-IBTS,2008,3,27-07-2008 07:32:00 PM,61.2533,1.2767,152,0.0,0.0,36
16591,NS-IBTS,2008,3,27-07-2008 10:46:00 PM,61.2633,1.3167,151,0.0,0.0,36
16608,NS-IBTS,2008,3,28-07-2008 03:39:00 AM,61.685,1.455,187,0.0,0.0,36
16609,NS-IBTS,2008,3,28-07-2008 08:18:00 AM,61.6867,0.5117,209,0.0,0.0,36
16610,NS-IBTS,2008,3,28-07-2008 12:03:00 PM,61.675,-0.3067,210,0.0,0.0,36
16611,NS-IBTS,2008,3,28-07-2008 04:24:00 PM,61.2333,-0.2467,163,0.0,0.0,36
16612,NS-IBTS,2008,3,28-07-2008 08:05:00 PM,61.23,0.495,169,0.0,0.0,36
16624,NS-IBTS,2008,3,29-07-2008 03:35:00 AM,60.4667,-0.1867,111,0.0,1.6680390079226552,36
16625,NS-IBTS,2008,3,29-07-2008 09:28:00 AM,59.7233,-0.415,135,0.0,0.0,36
16626,NS-IBTS,2008,3,29-07-2008 06:03:00 PM,60.7133,-0.255,94,0.0,2.682302691263155,36
16627,NS-IBTS,2008,3,29-07-2008 10:44:00 PM,60.7717,0.535,144,0.0,0.0,36
16347,NS-IBTS,2008,3,05-08-2008 04:20:00 PM,57.0487,-1.8193,115,0.0,3.90640603984942,36
16353,NS-IBTS,2008,3,06-08-2008 05:41:00 AM,56.7345,-2.2487,48,0.391859240103932,10.61585368573358,36
16354,NS-IBTS,2008,3,06-08-2008 09:17:00 AM,53.8287,2.6558,68,0.06980497102808415,31.81629587756004,36
16355,NS-IBTS,2008,3,06-08-2008 10:06:00 AM,56.6585,-1.235,66,0.018773225998599236,25.779234909080532,36
16356,NS-IBTS,2008,3,06-08-2008 01:21:00 PM,56.4255,-1.81,55,0.09386612999299618,56.62036776220056,36
16357,NS-IBTS,2008,3,06-08-2008 02:07:00 PM,54.4867,2.6567,25,0.018773225998599236,84.4695064027728,36
16358,NS-IBTS,2008,3,06-08-2008 03:34:00 PM,56.2687,-2.0812,54,0.22818813908285168,34.24302733452663,36
16359,NS-IBTS,2008,3,06-08-2008 05:10:00 PM,54.6087,3.3547,40,0.5805575751690457,128.90744932480072,36
16364,NS-IBTS,2008,3,07-08-2008 05:28:00 AM,56.2867,-0.9755,70,0.06980497102808415,40.53823471415104,36
16365,NS-IBTS,2008,3,07-08-2008 10:10:00 AM,56.4287,0.1525,90,0.0,8.265201673622157,36
16366,NS-IBTS,2008,3,07-08-2008 11:49:00 AM,53.7853,3.4962,38,0.7044240744379413,43.0290379646284,36
16367,NS-IBTS,2008,3,07-08-2008 02:05:00 PM,56.7905,0.4353,90,0.0,13.05133241850135,36
16368,NS-IBTS,2008,3,07-08-2008 04:37:00 PM,53.8188,4.5235,41,0.9560628441948461,107.77229295336647,36
16369,NS-IBTS,2008,3,07-08-2008 05:04:00 PM,56.79,-0.2097,85,0.0,23.487477267918806,36
16372,NS-IBTS,2008,3,08-08-2008 05:20:00 AM,57.1555,0.222,71,0.0,21.938007748356224,36
16373,NS-IBTS,2008,3,08-08-2008 07:59:00 AM,54.7558,4.8743,44,2.042832940786686,91.5234562592839,36
16374,NS-IBTS,2008,3,08-08-2008 09:41:00 AM,57.2467,-0.8143,75,0.0,50.963828595931965,36
16375,NS-IBTS,2008,3,08-08-2008 12:58:00 PM,55.4877,4.6055,33,0.07509290399439694,93.84650612143722,36
16376,NS-IBTS,2008,3,08-08-2008 01:45:00 PM,57.5173,-1.3185,115,0.0,3.433912884709795,36
16377,NS-IBTS,2008,3,08-08-2008 04:59:00 PM,57.7893,-0.8945,92,0.0,3.7015610202825755,36
16378,NS-IBTS,2008,3,08-08-2008 05:04:00 PM,55.5693,3.7435,36,0.0,134.7742569923148,36
16385,NS-IBTS,2008,3,09-08-2008 05:19:00 AM,58.105,-1.1422,105,0.0,3.9818502659154484,36
16386,NS-IBTS,2008,3,09-08-2008 05:37:00 AM,54.227,6.4598,37,8.567869196465285,38.393668963535994,36
16387,NS-IBTS,2008,3,09-08-2008 06:27:00 AM,55.7007,2.7675,74,0.0,63.30890793862806,36
16388,NS-IBTS,2008,3,09-08-2008 10:54:00 AM,57.8567,-2.5908,81,0.0,4.511545872003029,36
16389,NS-IBTS,2008,3,09-08-2008 01:03:00 PM,55.8492,1.2122,80,0.0,21.91605965476874,36
16390,NS-IBTS,2008,3,09-08-2008 02:30:00 PM,57.8757,-3.3512,62,0.0,21.491682161139046,36
16391,NS-IBTS,2008,3,09-08-2008 05:22:00 PM,58.1843,-3.0733,64,0.0,90.21963545656499,36
16397,NS-IBTS,2008,3,10-08-2008 05:14:00 AM,58.3187,-2.7538,57,0.0,14.459673637795222,36
16398,NS-IBTS,2008,3,10-08-2008 06:42:00 AM,54.8052,1.2703,40,0.05681810466833836,142.70095324611069,36
16399,NS-IBTS,2008,3,10-08-2008 10:30:00 AM,58.7498,-1.6173,102,0.0,10.920530975677998,36
16400,NS-IBTS,2008,3,10-08-2008 01:26:00 PM,53.9778,1.2927,40,0.42324238013841986,86.75370095010035,36
16401,NS-IBTS,2008,3,10-08-2008 03:37:00 PM,58.8225,-2.4048,78,0.0,19.10635294999111,36
16402,NS-IBTS,2008,3,10-08-2008 06:52:00 PM,59.198,-2.243,76,0.0,0.3334805703525347,36
16407,NS-IBTS,2008,3,11-08-2008 05:18:00 AM,59.2415,-1.4963,100,0.0,1.8110051637703992,36
16408,NS-IBTS,2008,3,11-08-2008 08:48:00 AM,52.8192,2.7607,38,0.013485293032286445,20.8080204811766,36
16409,NS-IBTS,2008,3,11-08-2008 10:53:00 AM,59.6787,-0.2322,136,0.0,0.0,36
16410,NS-IBTS,2008,3,11-08-2008 01:58:00 PM,59.7117,0.335,120,0.0,0.22322669336933013,36
16411,NS-IBTS,2008,3,11-08-2008 06:05:00 PM,60.1173,-0.3187,147,0.0,0.19288901432984804,36
16417,NS-IBTS,2008,3,12-08-2008 05:20:00 AM,60.0178,-1.5602,133,0.0,62.70436700553234,36
16418,NS-IBTS,2008,3,12-08-2008 05:23:00 AM,51.73,1.7377,34,0.018773225998599236,9.879174621855222,36
16419,NS-IBTS,2008,3,12-08-2008 07:02:00 AM,59.9723,-1.5275,120,0.0,1.4159973391348437,36
16420,NS-IBTS,2008,3,12-08-2008 10:37:00 AM,51.6528,2.8248,40,0.0,5.531237391013154,36
16421,NS-IBTS,2008,3,12-08-2008 11:05:00 AM,59.8067,-2.5485,90,0.0,1.3299584611660589,36
16422,NS-IBTS,2008,3,12-08-2008 02:24:00 PM,51.8293,3.6545,24,0.17312441795899797,42.88149370916381,36
16423,NS-IBTS,2008,3,12-08-2008 03:15:00 PM,60.3558,-2.7065,175,0.0,0.2566636189215253,36
16424,NS-IBTS,2008,3,12-08-2008 07:46:00 PM,60.9072,-1.8927,136,0.0,0.0,36
16427,NS-IBTS,2008,3,13-08-2008 05:21:00 AM,60.7545,-0.615,115,0.0,5.366496598917614,36
16428,NS-IBTS,2008,3,13-08-2008 09:25:00 AM,52.6912,3.4332,30,0.0,3.7577959346311918,36
16429,NS-IBTS,2008,3,13-08-2008 10:33:00 AM,60.9355,0.5745,138,0.0,1.9820675914093167,36
16430,NS-IBTS,2008,3,13-08-2008 01:32:00 PM,60.7395,1.1448,146,0.0,0.0,36
16431,NS-IBTS,2008,3,13-08-2008 05:37:00 PM,60.5237,2.0302,121,0.0,1.3170391827420702,36
16434,NS-IBTS,2008,3,14-08-2008 05:19:00 AM,59.7002,1.4248,114,0.0,3.3847972861414424,36
16435,NS-IBTS,2008,3,14-08-2008 09:13:00 AM,59.7165,2.3883,119,0.0,1.08764334969745,36
16436,NS-IBTS,2008,3,14-08-2008 01:23:00 PM,59.657,3.1938,150,0.0,0.0,36
16437,NS-IBTS,2008,3,14-08-2008 03:19:00 PM,53.9495,0.2773,50,0.0,5.432298167593959,36
16438,NS-IBTS,2008,3,15-08-2008 05:38:00 AM,53.8783,6.3258,30,0.0037751467160930282,23.574109836963473,36
16439,NS-IBTS,2008,3,15-08-2008 05:48:00 AM,54.8183,0.2422,82,0.0,4.980618516644893,36
16440,NS-IBTS,2008,3,15-08-2008 08:23:00 AM,53.9642,5.753,35,1.682040308837796,70.33813695127496,36
16441,NS-IBTS,2008,3,15-08-2008 08:34:00 AM,54.8927,-0.276,70,0.0,4.039806752473918,36
16442,NS-IBTS,2008,3,15-08-2008 11:32:00 AM,54.1898,5.7378,37,0.45589809342909604,64.90595935305556,36
16443,NS-IBTS,2008,3,15-08-2008 01:05:00 PM,55.5772,-0.8037,90,0.0,3.2334822953024576,36
16444,NS-IBTS,2008,3,15-08-2008 02:38:00 PM,54.596,5.5597,43,2.9167307264482214,51.48410428432802,36
16445,NS-IBTS,2008,3,15-08-2008 05:43:00 PM,55.8798,0.0368,150,0.0,4.054865531950197,36
16446,NS-IBTS,2008,3,15-08-2008 06:03:00 PM,54.5817,4.8887,41,0.7699677265590732,111.00657583704269,36
16447,NS-IBTS,2008,3,16-08-2008 04:50:00 AM,57.1377,1.5717,96,0.0,0.0,36
16448,NS-IBTS,2008,3,16-08-2008 05:22:00 AM,54.2493,4.524,48,0.03371323258071611,67.32223333090356,36
16449,NS-IBTS,2008,3,16-08-2008 08:17:00 AM,57.3462,2.4533,81,0.0,124.64054909830838,36
16450,NS-IBTS,2008,3,16-08-2008 10:30:00 AM,53.8527,4.5955,40,1.5249954465360294,101.12428467110828,36
16451,NS-IBTS,2008,3,16-08-2008 11:30:00 AM,57.1158,3.1972,66,0.03838409251307842,274.21583021148683,36
16452,NS-IBTS,2008,3,16-08-2008 01:37:00 PM,53.8795,3.8705,38,0.15957242098809352,108.41485240765125,36
16453,NS-IBTS,2008,3,16-08-2008 02:34:00 PM,56.7417,3.5373,61,0.27921620447901285,2471.434427305876,36
16454,NS-IBTS,2008,3,16-08-2008 03:41:00 PM,54.1383,3.7843,44,0.6570629099509734,71.53241689962834,36
16455,NS-IBTS,2008,3,16-08-2008 03:46:00 PM,58.882,3.3905,133,0.0,0.16549051015491437,36
16456,NS-IBTS,2008,3,16-08-2008 06:39:00 PM,54.5375,3.7872,44,0.13141258199019468,159.65585891130593,36
16457,NS-IBTS,2008,3,16-08-2008 07:21:00 PM,58.7637,2.5963,110,0.018773225998599236,1.9969833228296767,36
16458,NS-IBTS,2008,3,16-08-2008 07:24:00 PM,56.7478,2.4825,70,0.018773225998599236,103.0825849545114,36
16463,NS-IBTS,2008,3,17-08-2008 05:19:00 AM,55.3507,3.7077,30,0.0,70.47815453414752,36
16464,NS-IBTS,2008,3,17-08-2008 05:21:00 AM,58.7765,1.147,108,0.0,0.15334397963080276,36
16465,NS-IBTS,2008,3,17-08-2008 05:49:00 AM,55.7823,5.2583,51,0.0,65.06223022417632,36
16466,NS-IBTS,2008,3,17-08-2008 07:34:00 AM,55.6548,3.7273,41,0.0,112.54871130429242,36
16467,NS-IBTS,2008,3,17-08-2008 09:06:00 AM,58.844,0.3397,141,0.0,0.0,36
16468,NS-IBTS,2008,3,17-08-2008 10:55:00 AM,55.6315,4.3245,33,0.0,110.01520540060588,36
16469,NS-IBTS,2008,3,17-08-2008 12:06:00 PM,54.6392,5.5528,43,1.5971874616791557,54.18312822814039,36
16470,NS-IBTS,2008,3,17-08-2008 12:48:00 PM,55.3972,4.4435,44,0.0,197.84141050328296,36
16471,NS-IBTS,2008,3,17-08-2008 01:14:00 PM,58.8768,-0.6262,135,0.0,0.0,36
16472,NS-IBTS,2008,3,17-08-2008 03:29:00 PM,54.5777,6.3267,40,3.037827168995841,88.60361930197489,36
16473,NS-IBTS,2008,3,17-08-2008 03:45:00 PM,59.0698,-0.8238,138,0.0,0.1814706248798837,36
16474,NS-IBTS,2008,3,17-08-2008 04:08:00 PM,55.4605,5.0572,44,0.018773225998599236,18.221617295159213,36
16475,NS-IBTS,2008,3,17-08-2008 05:54:00 PM,55.6823,5.0333,47,0.0,18.935534896912028,36
16476,NS-IBTS,2008,3,18-08-2008 05:17:00 AM,55.6708,6.7575,35,5.830766936514614,452.3478440442797,36
16477,NS-IBTS,2008,3,18-08-2008 05:24:00 AM,58.355,0.453,149,0.0,0.0,36
16478,NS-IBTS,2008,3,18-08-2008 07:08:00 AM,55.5742,7.1377,30,0.7415424269446699,432.8978080698895,36
16479,NS-IBTS,2008,3,18-08-2008 08:31:00 AM,52.7338,4.2262,25,0.06244525147799045,42.034862654642225,36
16480,NS-IBTS,2008,3,18-08-2008 08:44:00 AM,58.1367,0.0742,132,0.0,0.3063626836648119,36
16481,NS-IBTS,2008,3,18-08-2008 10:48:00 AM,55.1702,7.4745,24,0.0,0.0,36
16482,NS-IBTS,2008,3,18-08-2008 12:37:00 PM,57.904,0.6823,140,0.0,0.0,36
16483,NS-IBTS,2008,3,18-08-2008 02:17:00 PM,55.1492,6.5292,41,6.593579451331658,180.69543218456653,36
16484,NS-IBTS,2008,3,18-08-2008 03:49:00 PM,57.6837,1.2802,90,0.0,3.9533260323647266,36
16485,NS-IBTS,2008,3,18-08-2008 04:50:00 PM,53.7312,5.2293,30,0.12008508954428299,27.59792276531776,36
16486,NS-IBTS,2008,3,18-08-2008 05:08:00 PM,54.8222,6.6013,41,3.268740280552728,150.93657467751902,36
16487,NS-IBTS,2008,3,18-08-2008 07:14:00 PM,57.6513,2.1585,84,0.0,86.96587480434839,36
16490,NS-IBTS,2008,3,19-08-2008 05:00:00 AM,54.9282,7.0542,32,0.08447951699369656,48.4293496077067,36
16491,NS-IBTS,2008,3,19-08-2008 05:15:00 AM,56.7608,2.4897,72,0.0,80.18094513109517,36
16492,NS-IBTS,2008,3,19-08-2008 05:23:00 AM,54.8077,7.6555,21,0.13051652169532402,0.8815878032698059,36
16493,NS-IBTS,2008,3,19-08-2008 09:38:00 AM,55.6303,7.1882,30,0.16349602522180076,267.4951527676629,36
16494,NS-IBTS,2008,3,19-08-2008 10:09:00 AM,56.576,1.27,90,0.0,0.7175887368843731,36
16495,NS-IBTS,2008,3,19-08-2008 12:06:00 PM,55.6963,6.797,30,13.766409172351636,417.15758416693996,36
16496,NS-IBTS,2008,3,19-08-2008 12:46:00 PM,56.3027,1.3493,84,0.0,23.109919393144178,36
16497,NS-IBTS,2008,3,19-08-2008 04:33:00 PM,57.3715,9.0979,21,9.216252107721454,56.82963483837486,36
16498,NS-IBTS,2008,3,19-08-2008 04:51:00 PM,56.1402,2.2972,80,0.0,51.46411994470785,36
16499,NS-IBTS,2008,3,19-08-2008 07:45:00 PM,56.6287,6.94,31,1.6114505412999618,103.10272798762422,36
16500,NS-IBTS,2008,3,20-08-2008 05:12:00 AM,56.777,5.764,60,0.07912122817757081,74.96015265411037,36
16501,NS-IBTS,2008,3,20-08-2008 05:14:00 AM,56.2837,3.6463,67,0.0,178.0791131403849,36
16502,NS-IBTS,2008,3,20-08-2008 05:34:00 AM,56.3579,5.7282,45,0.42388066982237216,183.40793392086897,36
16503,NS-IBTS,2008,3,20-08-2008 07:57:00 AM,54.3147,7.1122,40,3.9168722268729854,121.7324672871438,36
16504,NS-IBTS,2008,3,20-08-2008 08:42:00 AM,56.7255,3.5378,59,0.0,323.2788375036111,36
16505,NS-IBTS,2008,3,20-08-2008 09:17:00 AM,56.7355,4.6408,60,0.1592896298266707,451.2105449148768,36
16506,NS-IBTS,2008,3,20-08-2008 09:36:00 AM,56.1965,5.1709,53,0.0,216.93481632289212,36
16507,NS-IBTS,2008,3,20-08-2008 11:15:00 AM,56.7092,4.0918,52,0.0,263.96425375073693,36
16508,NS-IBTS,2008,3,20-08-2008 01:09:00 PM,56.3517,4.3643,65,0.195483725000814,107.41462035135699,36
