,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Gadus_morhua_juvenile,Gadus_morhua_adult,YearQuarter
7707,NS-IBTS,1995,1,19-02-1995 02:15:00 PM,61.25,1.2667,154,0.5577507990015393,13.106037042432867,19
7708,NS-IBTS,1995,1,19-02-1995 03:07:00 PM,52.0833,1.9167,27,0.7308409049297475,31.380261318949916,19
7709,NS-IBTS,1995,1,19-02-1995 04:22:00 PM,56.7167,2.0667,85,9.465602352396838,44.609867071840966,19
7710,NS-IBTS,1995,1,19-02-1995 05:39:00 PM,61.3,2.0,175,0.2730652427292859,8.2971476831876,19
7711,NS-IBTS,1995,1,20-02-1995 06:31:00 AM,60.7833,1.2833,148,2.5041795608720094,57.51717478703625,19
7712,NS-IBTS,1995,1,20-02-1995 07:02:00 AM,51.9833,1.85,25,0.0,13.705355667310513,19
7713,NS-IBTS,1995,1,20-02-1995 08:06:00 AM,57.2833,1.8167,88,5.884814097990209,12.036736284024492,19
7714,NS-IBTS,1995,1,20-02-1995 10:25:00 AM,51.5333,2.1,41,0.0,12.056206467497727,19
7715,NS-IBTS,1995,1,20-02-1995 10:54:00 AM,60.2333,1.4,122,1.7269759595854286,7.228180161036637,19
7716,NS-IBTS,1995,1,20-02-1995 02:47:00 PM,57.5,1.1333,90,3.352386261803258,2.09811537384892,19
7717,NS-IBTS,1995,1,20-02-1995 04:46:00 PM,59.75,0.5833,126,8.967119146229393,4.668015425193363,19
7718,NS-IBTS,1995,1,20-02-1995 07:10:00 PM,57.5333,0.6667,86,0.7972514980631117,1.9556995232069825,19
7719,NS-IBTS,1995,1,21-02-1995 07:55:00 AM,53.3,4.3667,29,1.2098136937636033,21.25298540910462,19
7720,NS-IBTS,1995,1,21-02-1995 08:13:00 AM,58.3667,0.4667,143,2.3781736225740477,48.84833277577909,19
7721,NS-IBTS,1995,1,21-02-1995 11:14:00 AM,58.4,1.0333,130,1.3717631024955752,32.4133976069915,19
7722,NS-IBTS,1995,1,21-02-1995 01:48:00 PM,53.7167,6.6333,22,8.070837294438691,0.8091292868743843,19
7723,NS-IBTS,1995,1,21-02-1995 01:53:00 PM,58.5,1.1667,136,3.3054558752264116,37.108795461114845,19
7724,NS-IBTS,1995,1,21-02-1995 03:45:00 PM,53.7833,7.2167,20,0.8994121231711647,8.2971476831876,19
7725,NS-IBTS,1995,1,21-02-1995 05:59:00 PM,58.5167,0.4667,138,0.8277819631893168,16.079538432081257,19
7726,NS-IBTS,1995,1,22-02-1995 07:19:00 AM,54.1333,8.1833,20,1.0264654925384065,162.11792105507132,19
7727,NS-IBTS,1995,1,22-02-1995 08:17:00 AM,58.85,-0.6,133,0.12656364479285204,22.916585525161555,19
7728,NS-IBTS,1995,1,22-02-1995 09:42:00 AM,54.0833,7.9,34,0.2676323468382276,0.0,19
7729,NS-IBTS,1995,1,22-02-1995 04:10:00 PM,54.0833,6.75,34,0.0,8.46207822340181,19
7730,NS-IBTS,1995,1,22-02-1995 10:59:00 PM,57.75,-2.5667,97,0.0,27.95313787397722,19
7735,NS-IBTS,1995,1,23-02-1995 09:47:00 AM,52.7833,3.35,42,0.0,69.32878374032748,19
7736,NS-IBTS,1995,1,23-02-1995 04:23:00 PM,53.2167,2.7167,34,0.0,0.0,19
7761,NS-IBTS,1995,1,27-02-1995 04:54:00 PM,57.5,-1.3333,100,0.2516470324001962,32.310616638892135,19
7762,NS-IBTS,1995,1,27-02-1995 09:10:00 PM,57.7667,-0.45,115,0.0,9.717103595946101,19
7769,NS-IBTS,1995,1,28-02-1995 11:20:00 AM,57.85,-3.0333,96,0.0,41.597059491780485,19
7770,NS-IBTS,1995,1,28-02-1995 02:41:00 PM,58.15,-3.1,58,0.0,76.99979620397623,19
8112,NS-IBTS,1996,1,16-01-1996 11:26:00 AM,60.6,-1.85,108,0.0,96.1327001661594,20
8113,NS-IBTS,1996,1,16-01-1996 03:26:00 PM,61.0167,1.2,128,0.0,19.5830444666296,20
8122,NS-IBTS,1996,1,17-01-1996 07:53:00 AM,61.2167,-0.2333,165,0.2531272895857041,59.59346373869198,20
8140,NS-IBTS,1996,1,20-01-1996 09:22:00 AM,54.7667,7.3667,26,0.0,22.836629073336443,20
8141,NS-IBTS,1996,1,20-01-1996 12:47:00 PM,54.6833,6.4667,40,0.1321250492013766,0.0,20
8148,NS-IBTS,1996,1,21-01-1996 08:46:00 AM,55.1833,7.3833,22,0.0,4.708198320126206,20
8149,NS-IBTS,1996,1,21-01-1996 12:13:00 PM,55.2167,6.6667,40,0.44225838190498074,15.362229981460247,20
8150,NS-IBTS,1996,1,21-01-1996 03:55:00 PM,55.7667,6.4167,44,0.10764225798643709,28.28322668714608,20
8151,NS-IBTS,1996,1,21-01-1996 09:10:00 PM,60.15,-0.7833,150,0.0,0.0,20
8164,NS-IBTS,1996,1,22-01-1996 02:57:00 AM,60.7667,0.55,146,0.7679548856547975,15.615723535312553,20
8165,NS-IBTS,1996,1,22-01-1996 06:29:00 AM,57.1833,7.1333,62,1.365220068404171,20.22526702198538,20
8166,NS-IBTS,1996,1,22-01-1996 09:13:00 AM,61.2,0.4833,168,0.0,14.79536995578411,20
8167,NS-IBTS,1996,1,22-01-1996 09:19:00 AM,56.9667,7.2667,34,0.35824141259778464,0.0,20
8168,NS-IBTS,1996,1,22-01-1996 12:22:00 PM,61.2333,1.3,154,0.3238965007827293,29.775452084540007,20
8169,NS-IBTS,1996,1,22-01-1996 12:46:00 PM,56.75,6.3667,52,1.5926013194630868,87.80806576862867,20
8170,NS-IBTS,1996,1,22-01-1996 04:10:00 PM,56.6833,5.45,57,4.790071394215779,30.58371029956874,20
8171,NS-IBTS,1996,1,22-01-1996 04:30:00 PM,61.05,2.4333,155,3.764713402699733,18.041569577785687,20
8172,NS-IBTS,1996,1,22-01-1996 10:47:00 PM,60.55,3.0167,135,0.8271905655831218,21.764357359281526,20
8184,NS-IBTS,1996,1,23-01-1996 02:55:00 AM,60.7167,2.5667,116,0.4467472831336595,11.176870826559611,20
8185,NS-IBTS,1996,1,23-01-1996 06:31:00 AM,57.2,6.3,71,0.8019413324918128,0.0,20
8186,NS-IBTS,1996,1,23-01-1996 09:10:00 AM,57.25,5.65,61,0.0,0.0,20
8187,NS-IBTS,1996,1,23-01-1996 12:51:00 PM,60.7333,1.3,145,0.0,89.84715774645497,20
8188,NS-IBTS,1996,1,23-01-1996 12:57:00 PM,57.7333,5.1833,107,5.3679102951786835,19.780871976086303,20
8189,NS-IBTS,1996,1,23-01-1996 05:14:00 PM,58.1833,4.4167,149,3.462216736452686,141.60721478241595,20
8190,NS-IBTS,1996,1,23-01-1996 08:37:00 PM,60.1833,1.6667,114,0.0,16.963760545028382,20
8198,NS-IBTS,1996,1,24-01-1996 01:45:00 AM,60.25,2.45,108,4.842837900433331,15.61236733633607,20
8199,NS-IBTS,1996,1,24-01-1996 08:22:00 AM,60.3167,3.1333,136,7.7566981117180305,183.92095611771367,20
8200,NS-IBTS,1996,1,24-01-1996 12:27:00 PM,60.0167,3.15,148,0.0,118.59690451971733,20
8201,NS-IBTS,1996,1,24-01-1996 01:38:00 PM,58.4333,3.85,155,0.9067846787550136,82.1965668542966,20
8202,NS-IBTS,1996,1,24-01-1996 03:44:00 PM,59.7333,2.4667,116,2.011423809890376,13.414604045891917,20
8203,NS-IBTS,1996,1,24-01-1996 05:04:00 PM,58.25,2.85,73,0.0,2.738915556816385,20
8213,NS-IBTS,1996,1,25-01-1996 06:28:00 AM,58.9,3.05,126,0.5770237903684334,16.41405279321194,20
8214,NS-IBTS,1996,1,25-01-1996 08:20:00 AM,59.25,3.1333,140,4.416216117614673,56.4668143989495,20
8215,NS-IBTS,1996,1,25-01-1996 09:45:00 AM,58.7667,2.5333,113,0.0,41.588142970519996,20
8216,NS-IBTS,1996,1,25-01-1996 01:45:00 PM,59.3333,2.15,125,1.4373605338929585,0.9601733648750708,20
8217,NS-IBTS,1996,1,25-01-1996 02:24:00 PM,59.1167,3.3333,169,0.0,58.582455101306294,20
8218,NS-IBTS,1996,1,25-01-1996 03:45:00 PM,59.3167,1.8,120,5.770783206424255,33.32898911559102,20
8226,NS-IBTS,1996,1,26-01-1996 02:05:00 AM,59.7167,1.25,115,1.9283783736114355,11.562423408148373,20
8227,NS-IBTS,1996,1,26-01-1996 06:31:00 AM,59.6667,3.2167,161,0.5032940648003924,27.12064705940383,20
8228,NS-IBTS,1996,1,26-01-1996 07:20:00 AM,59.8167,0.65,130,0.0,6.718609440216267,20
8229,NS-IBTS,1996,1,26-01-1996 12:17:00 PM,59.3,0.5,130,1.1352281757544604,23.05767530894212,20
8230,NS-IBTS,1996,1,26-01-1996 01:50:00 PM,59.3,2.5167,130,0.47515648202173816,0.0,20
8231,NS-IBTS,1996,1,26-01-1996 03:25:00 PM,59.2667,-0.25,136,2.406155729273798,0.0,20
8237,NS-IBTS,1996,1,27-01-1996 06:22:00 AM,59.8,2.4667,118,0.6470123329254622,20.468080050601227,20
8238,NS-IBTS,1996,1,27-01-1996 08:25:00 AM,59.7167,-0.5667,135,1.9433790046963757,6.257715225792942,20
8239,NS-IBTS,1996,1,27-01-1996 09:53:00 AM,60.25,2.6167,101,0.0,0.0,20
8240,NS-IBTS,1996,1,27-01-1996 12:00:00 PM,60.0833,-0.1833,130,0.0,9.138641758684205,20
8241,NS-IBTS,1996,1,27-01-1996 12:37:00 PM,60.2667,3.1667,164,2.2723733464007445,34.83289637571796,20
8242,NS-IBTS,1996,1,27-01-1996 03:12:00 PM,60.5667,3.0667,165,0.5032940648003924,20.22108848608344,20
8243,NS-IBTS,1996,1,27-01-1996 05:15:00 PM,60.7667,2.7,125,7.50043536781177,79.33423966115032,20
8244,NS-IBTS,1996,1,27-01-1996 06:07:00 PM,60.7167,-0.2667,97,0.0,47.97906137492899,20
8246,NS-IBTS,1996,1,28-01-1996 06:30:00 AM,61.2667,2.0833,150,7.618298115475705,13.324755720466511,20
8247,NS-IBTS,1996,1,28-01-1996 07:40:00 AM,59.8167,-2.35,94,0.4069444041470182,17.60253866356776,20
8248,NS-IBTS,1996,1,28-01-1996 09:19:00 AM,61.2333,1.3333,153,0.22202919243603408,76.55266648150219,20
8249,NS-IBTS,1996,1,28-01-1996 12:06:00 PM,55.65,-1.1833,110,0.8138888082940364,22.081820430218798,20
8250,NS-IBTS,1996,1,28-01-1996 12:45:00 PM,60.7667,1.2833,147,0.0,97.97450227310914,20
8251,NS-IBTS,1996,1,28-01-1996 03:44:00 PM,59.25,1.4833,100,0.36382181658848045,2.0060869226057574,20
8252,NS-IBTS,1996,1,28-01-1996 05:03:00 PM,61.2333,0.6167,166,0.0,1.1291908075872683,20
8253,NS-IBTS,1996,1,29-01-1996 06:31:00 AM,61.1667,-1.0167,158,0.7903348246963706,9.33979843811467,20
8254,NS-IBTS,1996,1,29-01-1996 09:04:00 AM,61.1833,-0.4667,162,0.0,26.117473684790625,20
8255,NS-IBTS,1996,1,29-01-1996 12:33:00 PM,60.75,-0.6167,110,0.0,20.240162309479004,20
8256,NS-IBTS,1996,1,29-01-1996 01:18:00 PM,57.2667,11.9833,37,15.387849902092047,7.391007194209289,20
8257,NS-IBTS,1996,1,29-01-1996 02:34:00 PM,57.2167,12.05,30,12.692330738248224,1.9029605071014641,20
8258,NS-IBTS,1996,1,29-01-1996 03:55:00 PM,52.85,3.5333,28,0.0,10.322989944938811,20
8259,NS-IBTS,1996,1,29-01-1996 04:50:00 PM,60.7,0.7,155,0.0,0.8091292868743843,20
8260,NS-IBTS,1996,1,30-01-1996 06:41:00 AM,60.25,0.5833,161,0.0,11.81372455562471,20
8261,NS-IBTS,1996,1,30-01-1996 07:14:00 AM,54.7667,2.35,21,0.0,0.0,20
8262,NS-IBTS,1996,1,30-01-1996 09:53:00 AM,60.2333,1.4,122,5.287194695436976,19.340974390307867,20
8263,NS-IBTS,1996,1,30-01-1996 10:16:00 AM,55.2833,2.5667,34,0.048124108166934736,0.0,20
8264,NS-IBTS,1996,1,30-01-1996 11:45:00 AM,56.2,12.4333,23,46.8200008483854,361.3182477285464,20
8265,NS-IBTS,1996,1,30-01-1996 12:47:00 PM,55.2167,1.8,38,0.0,0.0,20
8266,NS-IBTS,1996,1,30-01-1996 01:28:00 PM,59.7667,1.3667,110,2.835835931337507,0.0,20
8267,NS-IBTS,1996,1,30-01-1996 02:06:00 PM,56.35,12.55,23,52.10834236734794,30.590396557952126,20
8268,NS-IBTS,1996,1,30-01-1996 03:55:00 PM,55.75,1.3333,76,0.0,0.0,20
8269,NS-IBTS,1996,1,30-01-1996 04:51:00 PM,59.3,1.25,112,2.6878668358311835,13.325866973514692,20
8270,NS-IBTS,1996,1,31-01-1996 06:27:00 AM,59.3,0.5167,133,0.6477930015654586,10.359045750336676,20
8271,NS-IBTS,1996,1,31-01-1996 07:14:00 AM,55.7,4.6167,38,0.048124108166934736,0.0,20
8272,NS-IBTS,1996,1,31-01-1996 07:15:00 AM,56.2333,10.9833,20,33.68533844003003,99.8780829108306,20
8274,NS-IBTS,1996,1,31-01-1996 09:25:00 AM,59.6833,0.6,126,2.184572771030791,14.521713230976715,20
8273,NS-IBTS,1996,1,31-01-1996 09:25:00 AM,56.45,11.0833,18,14.338287116426903,100.93093788577461,20
8275,NS-IBTS,1996,1,31-01-1996 09:58:00 AM,56.1833,4.5,58,0.8515517435130334,55.887803002631664,20
8276,NS-IBTS,1996,1,31-01-1996 01:05:00 PM,56.35,11.9167,30,37.893115801757446,69.03174561432756,20
8277,NS-IBTS,1996,1,31-01-1996 01:12:00 PM,56.1167,3.4333,71,0.4618039351072074,82.46931881262215,20
8278,NS-IBTS,1996,1,31-01-1996 01:39:00 PM,59.75,-0.5,140,0.0,0.0,20
8279,NS-IBTS,1996,1,31-01-1996 03:09:00 PM,56.3667,12.2667,9,20.85105792348206,218.92373014739508,20
8280,NS-IBTS,1996,1,31-01-1996 03:56:00 PM,56.15,2.5,77,0.9566864041778992,36.068591148083286,20
8281,NS-IBTS,1996,1,31-01-1996 04:54:00 PM,59.3,-0.6,132,0.3238965007827293,0.0,20
7953,NS-IBTS,1996,1,01-02-1996 06:41:00 AM,56.55,12.5833,21,37.03116476139977,195.14530594179658,20
7954,NS-IBTS,1996,1,01-02-1996 06:42:00 AM,59.4,-1.05,132,1.1142313254790999,1.6224901136114664,20
7955,NS-IBTS,1996,1,01-02-1996 07:14:00 AM,56.2833,1.55,88,0.5770237903684334,0.0,20
7956,NS-IBTS,1996,1,01-02-1996 08:57:00 AM,56.6333,12.3167,36,10.449367600765346,150.99896671354233,20
7957,NS-IBTS,1996,1,01-02-1996 10:11:00 AM,56.25,0.6833,90,2.2645510994760802,2.989179369398682,20
7958,NS-IBTS,1996,1,01-02-1996 10:22:00 AM,56.5667,12.2,51,14.312770385279613,50.07616725572544,20
7959,NS-IBTS,1996,1,01-02-1996 12:15:00 PM,59.0833,-2.0667,72,0.3238965007827293,3.5309646453803865,20
7960,NS-IBTS,1996,1,01-02-1996 12:43:00 PM,56.6,11.8333,33,12.433200573273512,68.7506685710024,20
7961,NS-IBTS,1996,1,01-02-1996 01:25:00 PM,56.2333,-0.45,73,0.0,0.7400199175490753,20
7962,NS-IBTS,1996,1,01-02-1996 02:15:00 PM,58.9333,-2.4333,79,0.740433099273485,5.445797432553876,20
7963,NS-IBTS,1996,1,01-02-1996 02:54:00 PM,56.7833,11.8833,44,94.3628517254315,47.5758114522831,20
7964,NS-IBTS,1996,1,01-02-1996 04:17:00 PM,56.75,-0.5,74,0.0,2.289169121972535,20
7965,NS-IBTS,1996,1,01-02-1996 05:02:00 PM,58.9333,-1.8667,92,0.0,0.0,20
7966,NS-IBTS,1996,1,02-02-1996 06:41:00 AM,57.45,10.85,41,2.7574257859029108,9.176557239844339,20
7967,NS-IBTS,1996,1,02-02-1996 07:15:00 AM,57.1333,-0.55,78,0.0,0.0,20
7968,NS-IBTS,1996,1,02-02-1996 07:34:00 AM,56.1833,6.5667,41,0.1557499088683989,0.0,20
7969,NS-IBTS,1996,1,02-02-1996 07:43:00 AM,57.4,7.6833,114,1.2341349697301398,29.719697475674213,20
7970,NS-IBTS,1996,1,02-02-1996 09:00:00 AM,57.3833,11.3167,40,9.311203190492144,33.022053769596354,20
7971,NS-IBTS,1996,1,02-02-1996 09:19:00 AM,58.7167,-0.5167,125,0.7903348246963706,2.3772985270976115,20
7972,NS-IBTS,1996,1,02-02-1996 10:23:00 AM,57.2333,-1.55,85,1.963274533778684,17.096145537480748,20
7973,NS-IBTS,1996,1,02-02-1996 10:26:00 AM,55.9,6.65,41,0.2356169757083903,36.75208979443451,20
7974,NS-IBTS,1996,1,02-02-1996 12:16:00 PM,58.75,0.5667,138,2.6254306454880836,20.997752379724936,20
7975,NS-IBTS,1996,1,02-02-1996 12:42:00 PM,56.8,7.3333,32,0.8718101323729728,98.82994943913752,20
7976,NS-IBTS,1996,1,02-02-1996 01:26:00 PM,56.05,7.1667,30,0.0,17.525767609215947,20
7977,NS-IBTS,1996,1,02-02-1996 03:28:00 PM,58.85,1.3333,121,2.8840392455821644,5.0909814199356145,20
7978,NS-IBTS,1996,1,02-02-1996 03:48:00 PM,55.85,7.5167,19,0.0,0.0,20
7979,NS-IBTS,1996,1,02-02-1996 04:49:00 PM,56.6667,6.45,38,2.3636268372827667,36.33808677771535,20
7980,NS-IBTS,1996,1,03-02-1996 03:55:00 AM,57.1667,6.3167,67,0.6261507577441957,0.0,20
7981,NS-IBTS,1996,1,03-02-1996 06:29:00 AM,58.2167,1.25,135,0.07260689938187424,12.329076867544568,20
7982,NS-IBTS,1996,1,03-02-1996 07:24:00 AM,57.2167,5.7,55,0.1311032949878987,0.0,20
7983,NS-IBTS,1996,1,03-02-1996 07:28:00 AM,55.8333,5.55,53,0.6793928906892803,278.38933283847257,20
7984,NS-IBTS,1996,1,03-02-1996 09:22:00 AM,58.2167,0.5667,154,0.3238965007827293,34.80379197539027,20
7985,NS-IBTS,1996,1,03-02-1996 10:07:00 AM,56.0333,5.3,42,0.0,0.0,20
7986,NS-IBTS,1996,1,03-02-1996 11:58:00 AM,56.7,5.2333,61,0.3842133809019972,94.64289356357455,20
7987,NS-IBTS,1996,1,03-02-1996 12:36:00 PM,55.8667,4.7833,39,0.01707215497156727,5.978589522667192,20
7988,NS-IBTS,1996,1,03-02-1996 01:31:00 PM,58.25,-0.4333,126,0.0,7.90208232960817,20
7989,NS-IBTS,1996,1,03-02-1996 03:05:00 PM,56.05,4.7167,53,0.0880932225703775,33.88628021107277,20
7990,NS-IBTS,1996,1,03-02-1996 03:41:00 PM,56.75,4.45,56,0.0,0.0,20
7991,NS-IBTS,1996,1,03-02-1996 04:49:00 PM,58.3167,-1.3667,86,1.2680666838349528,9.930698244397918,20
7992,NS-IBTS,1996,1,04-02-1996 04:16:00 AM,57.1,4.3667,62,0.0383030951641455,0.0,20
7993,NS-IBTS,1996,1,04-02-1996 06:32:00 AM,58.4,-2.55,65,0.0,0.0,20
7994,NS-IBTS,1996,1,04-02-1996 07:39:00 AM,56.0667,3.85,69,5.768111330423177,71.59843987753283,20
7995,NS-IBTS,1996,1,04-02-1996 08:08:00 AM,57.0833,3.6333,61,0.0,3.0091303839086363,20
7996,NS-IBTS,1996,1,04-02-1996 09:11:00 AM,58.2,-3.1333,69,0.4452474993111637,23.536155281295578,20
7997,NS-IBTS,1996,1,04-02-1996 11:03:00 AM,56.75,3.5333,61,8.596538924235272,739.1420167493345,20
7998,NS-IBTS,1996,1,04-02-1996 11:38:00 AM,55.6,3.25,44,0.15248256779096736,8.659575537198164,20
7999,NS-IBTS,1996,1,04-02-1996 12:11:00 PM,57.8667,-3.25,63,0.0,28.561397839067457,20
8000,NS-IBTS,1996,1,04-02-1996 02:26:00 PM,55.6667,2.6333,76,1.9141796244268123,55.295857360449816,20
8001,NS-IBTS,1996,1,04-02-1996 03:17:00 PM,57.8167,-2.5833,86,0.0,14.678874174268612,20
8002,NS-IBTS,1996,1,04-02-1996 03:21:00 PM,56.7667,2.55,70,0.5574418101364359,1.3172330628885658,20
8003,NS-IBTS,1996,1,05-02-1996 05:55:00 AM,57.3333,2.3833,81,1.2306811795377428,15.940690422242007,20
8004,NS-IBTS,1996,1,05-02-1996 06:28:00 AM,57.2167,1.5,98,0.5032940648003924,0.0,20
8005,NS-IBTS,1996,1,05-02-1996 07:19:00 AM,56.9333,-1.5,67,0.0,0.0,20
8006,NS-IBTS,1996,1,05-02-1996 07:32:00 AM,56.2667,2.1833,83,0.9566864041778992,2.446423870475834,20
8007,NS-IBTS,1996,1,05-02-1996 10:03:00 AM,56.7833,1.3667,96,1.0434621142820748,4.405102182956238,20
8008,NS-IBTS,1996,1,05-02-1996 11:25:00 AM,56.25,1.45,82,1.1034102035684685,2.483185145263272,20
8009,NS-IBTS,1996,1,05-02-1996 11:51:00 AM,57.6833,11.35,65,8.095544869481596,27.313614456364345,20
8010,NS-IBTS,1996,1,05-02-1996 01:45:00 PM,56.75,0.5667,89,1.0891450738249069,6.028105312929213,20
8011,NS-IBTS,1996,1,05-02-1996 01:58:00 PM,56.25,-1.5,59,0.46818027621251307,0.0,20
8012,NS-IBTS,1996,1,05-02-1996 02:09:00 PM,57.6667,10.9833,31,4.257977061767582,9.661972615030386,20
8013,NS-IBTS,1996,1,05-02-1996 03:47:00 PM,57.8167,10.9833,48,6.2745332020957285,53.21671670799636,20
8014,NS-IBTS,1996,1,05-02-1996 03:52:00 PM,56.2,0.4833,100,6.0562025471842444,7.180286420853909,20
8015,NS-IBTS,1996,1,05-02-1996 04:56:00 PM,57.2,0.5167,90,0.0,1.4187182610846951,20
8016,NS-IBTS,1996,1,05-02-1996 04:57:00 PM,56.2833,-2.0167,52,0.0,1.8775108954892992,20
8017,NS-IBTS,1996,1,06-02-1996 07:17:00 AM,55.8167,0.3,76,0.2870407598959782,0.7400199175490753,20
8018,NS-IBTS,1996,1,06-02-1996 07:23:00 AM,57.7667,8.75,217,3.0789292145044374,57.27952731738646,20
8019,NS-IBTS,1996,1,06-02-1996 07:51:00 AM,55.3667,1.1333,89,0.0,5.151184120283386,20
8020,NS-IBTS,1996,1,06-02-1996 09:16:00 AM,57.6333,8.8167,83,3.7776752564501344,2.8580465563586364,20
8021,NS-IBTS,1996,1,06-02-1996 10:52:00 AM,57.5333,8.65,66,3.8806126260964477,0.0,20
8022,NS-IBTS,1996,1,06-02-1996 12:17:00 PM,55.8333,0.7,85,0.6076525244244251,4.190215822294354,20
8023,NS-IBTS,1996,1,06-02-1996 12:19:00 PM,57.8167,-1.2167,112,1.274060285535891,4.97978065502888,20
8024,NS-IBTS,1996,1,06-02-1996 12:36:00 PM,57.4667,8.5833,59,0.43223447943729404,3.8339510573948203,20
8025,NS-IBTS,1996,1,06-02-1996 01:54:00 PM,57.4167,8.5833,40,0.14344443482887623,3.255408012147247,20
8026,NS-IBTS,1996,1,06-02-1996 03:06:00 PM,55.9167,1.1333,62,0.0,0.0,20
8027,NS-IBTS,1996,1,06-02-1996 04:02:00 PM,57.8333,-0.5667,117,0.0,9.930698244397918,20
8028,NS-IBTS,1996,1,06-02-1996 04:58:00 PM,55.7,2.4667,82,0.0,0.0,20
8029,NS-IBTS,1996,1,06-02-1996 08:46:00 PM,55.7167,3.0833,57,0.2662268929298297,12.44224175713099,20
8030,NS-IBTS,1996,1,07-02-1996 06:46:00 AM,58.0667,9.7833,257,0.0,7.600942469132696,20
8031,NS-IBTS,1996,1,07-02-1996 07:15:00 AM,54.25,4.45,50,0.19361999354795545,15.768787377492687,20
8032,NS-IBTS,1996,1,07-02-1996 09:03:00 AM,58.0333,9.85,153,0.6722902441761095,7.711661972225355,20
8033,NS-IBTS,1996,1,07-02-1996 09:22:00 AM,54.4667,-0.05,62,2.324197529073602,31.21096944940639,20
8034,NS-IBTS,1996,1,07-02-1996 10:10:00 AM,53.8667,4.25,43,0.16777365743105202,4.255927249611865,20
8035,NS-IBTS,1996,1,07-02-1996 10:25:00 AM,57.9667,9.85,103,4.33163785885262,63.8617728334152,20
8036,NS-IBTS,1996,1,07-02-1996 12:12:00 PM,57.9,9.8833,63,3.9935221328037835,11.127616895531736,20
8037,NS-IBTS,1996,1,07-02-1996 12:30:00 PM,54.8333,-0.2667,71,3.1479377522307215,42.14418496830095,20
8038,NS-IBTS,1996,1,07-02-1996 01:55:00 PM,53.1,4.15,27,0.0,0.0,20
8039,NS-IBTS,1996,1,07-02-1996 02:16:00 PM,57.75,9.7333,38,0.4374259185517742,0.0,20
8040,NS-IBTS,1996,1,07-02-1996 04:06:00 PM,57.7333,10.1,70,0.2582945883903954,13.152873062731647,20
8041,NS-IBTS,1996,1,07-02-1996 04:55:00 PM,53.1167,3.2833,29,0.0,12.44224175713099,20
8042,NS-IBTS,1996,1,08-02-1996 06:38:00 AM,57.8333,10.5333,100,1.1070493692503416,46.13894999496421,20
8043,NS-IBTS,1996,1,08-02-1996 07:14:00 AM,52.75,4.4167,22,0.0,0.0,20
8044,NS-IBTS,1996,1,08-02-1996 07:36:00 AM,55.2,2.6167,34,0.07260689938187424,12.491941337888141,20
8045,NS-IBTS,1996,1,08-02-1996 08:37:00 AM,56.1667,-2.3,59,0.08193830472176748,1.0702404466019761,20
8046,NS-IBTS,1996,1,08-02-1996 09:42:00 AM,58.0833,10.7333,237,0.36382181658848045,26.19796469537595,20
8047,NS-IBTS,1996,1,08-02-1996 12:32:00 PM,55.2167,3.8167,42,0.7509852858794848,4.391733922879417,20
8048,NS-IBTS,1996,1,08-02-1996 12:33:00 PM,58.0667,11.0833,140,1.4046955608102474,42.38200742157619,20
8049,NS-IBTS,1996,1,08-02-1996 03:16:00 PM,56.2833,-1.2667,64,0.16194825039136465,8.24008057645954,20
8050,NS-IBTS,1996,1,08-02-1996 03:19:00 PM,58.3167,10.85,135,2.778174336231853,74.14779708907761,20
8051,NS-IBTS,1996,1,08-02-1996 03:26:00 PM,55.2,4.25,47,0.10435845962403262,5.837389127713474,20
8052,NS-IBTS,1996,1,08-02-1996 06:57:00 PM,56.6,-1.3,64,0.0,4.230580720638448,20
8053,NS-IBTS,1996,1,09-02-1996 07:19:00 AM,57.8667,10.9667,67,11.040854970583263,49.81058974129545,20
8054,NS-IBTS,1996,1,09-02-1996 07:31:00 AM,54.85,7.2167,28,0.048124108166934736,0.0,20
8055,NS-IBTS,1996,1,09-02-1996 09:55:00 AM,54.7333,6.7333,45,0.9460206320667158,8.740455989030021,20
8056,NS-IBTS,1996,1,09-02-1996 02:23:00 PM,54.75,5.5667,44,0.5321561881865853,63.550266664495936,20
8057,NS-IBTS,1996,1,10-02-1996 07:30:00 AM,55.0833,5.6833,44,0.07260689938187424,19.28699898011588,20
8058,NS-IBTS,1996,1,11-02-1996 08:19:00 AM,56.4333,-0.2333,72,0.6120792800565027,0.0,20
8059,NS-IBTS,1996,1,11-02-1996 11:39:00 AM,56.7667,-0.3333,74,0.4135952827915609,1.3100306713663428,20
8060,NS-IBTS,1996,1,11-02-1996 04:52:00 PM,56.6333,0.7833,90,0.0,2.1489104704442488,20
8061,NS-IBTS,1996,1,11-02-1996 08:33:00 PM,56.5,1.1833,87,0.652461212360852,1.1833055748921915,20
8062,NS-IBTS,1996,1,12-02-1996 08:11:00 AM,57.3833,0.4667,85,0.43355794069443643,9.313095140542238,20
8063,NS-IBTS,1996,1,12-02-1996 10:47:00 AM,57.5667,11.6333,39,2.2703798279970298,3.4411806135111975,20
8064,NS-IBTS,1996,1,12-02-1996 12:48:00 PM,52.35,4.3167,17,0.0,4.255927249611865,20
8065,NS-IBTS,1996,1,12-02-1996 01:23:00 PM,57.35,11.5833,62,21.461427206966235,26.044886791242668,20
8066,NS-IBTS,1996,1,12-02-1996 02:45:00 PM,52.3333,3.9333,23,0.0,0.0,20
